N_app,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
6.0,0.06413500000000001,1514.3486067818358,1750.2855487092884,0.8656177727279438,1.4067440224738221,1.5436682153388674,1.6267755909726838,0.2636794756616958,0.0016875000000000002,0.41278125000000004,1.3720409469250143,2.0100778861774184,1.466470510206651,1749.658973101691,1825.943845925302,1374.1168401567725,0.4881499698529851,0.2519916232886368,0.750975945039166,0.9934483291953904,7735.557653298403,0.03106439722576311,96.32236117757225,57.291632255710084,0.05421351031155948,0.08714580764111313,0.07141216713872557,0.07203850546113086,0.010517812729737995,0.010545844857098932,0.03975165827908944,0.06976324154204737,0.09351874684714201,0.05774891001298548,121.1480366326528,136.52514085603306,67.60890428348245,0.028934263113952884,0.028801848966871775,0.032088008637693705,0.0006531901097791892,1469.5282651520106
6.0,0.06262250000000001,1511.1032265597307,1753.8375924565814,0.8620454152999909,1.3993584995004806,1.5405965484401838,1.6249180377439005,0.2639338164696064,0.0012812500000000003,0.4137656250000001,1.3659006603399235,2.015853890881037,1.4765774373281857,1752.5733065987959,1824.1010690846833,1375.8953534761165,0.45643789140971763,0.2567937420526033,0.7334219521160867,0.9931218727083037,6918.881852287827,0.03144590583446435,91.82687813192193,58.659211212446,0.05165077360073211,0.08381074644108859,0.0661691494414362,0.07245221440966707,0.010195208657828003,0.008286790599351475,0.0394970794756951,0.06389165072075786,0.099843317543745,0.0523706916648485,117.41209487385285,131.4382265132556,67.69274723576797,0.029423518381054836,0.027504401494152526,0.027527075835605,0.0006293607550968428,1546.737002230696
3.0,0.075565,1554.554555054034,1698.2743927637266,0.9156318211252094,1.2855123881650439,1.2606640617567608,1.4056330712673786,0.31195294362611836,0.0,0.350421875,1.1961892365061937,1.720962118373809,1.4396646753084081,1696.5121242743344,1783.2952770702116,1386.0677001402469,0.48917724498425746,0.48566367834060287,0.6924764589723487,0.9977495234109004,2209.719735157662,0.02341657052174804,102.9430239554893,44.78938440539541,0.05962142455710986,0.07751150057327909,0.057617788669968306,0.05914788295552433,0.011342903440176405,0.0,0.039788475752840474,0.053838979767429414,0.08268830772605824,0.05765995424466705,102.13087759276549,117.52166010774056,62.34222956507903,0.01644213104506303,0.057062042013609586,0.041715044723253665,0.00016508656680828626,630.7757973564707
2.0,0.08574499999999997,2042.2224457422133,1682.83233537849,1.213506821652226,0.2511840466724392,0.17499286000569833,0.20732330921016037,0.2916524276584317,0.0,0.12453125,0.17550071353379415,0.25497587496806645,1.453698277138239,1682.3277858087542,2317.390353574418,1685.792443109296,0.33400791083177106,9.245894363200225,0.13978295124758436,0.9987891890781109,749.4568396969058,0.015749761109299404,104.85923046929275,30.758014625952065,0.05708754075941084,0.022520507679068456,0.016756374305006063,0.019770642699977,0.01341051306262297,0.0,0.022219936677171245,0.0170730615304903,0.024694611811244774,0.04926992528965076,50.577775689884156,172.980972375902,39.360977038035124,0.017770953758592136,0.9080153870263836,0.011715447213418509,7.355307396624881e-05,97.20900903579437
12.0,0.070065,1611.16833571278,1755.4634811902856,0.9189040279706981,1.42907917442032,1.4746482973191042,1.5597898441358478,0.2601758230124207,0.0083125,0.40751562500000005,1.3204499289959042,1.9196602990217133,1.4549790403538998,1752.5765510044043,1849.117911718535,1436.528442101393,0.3677981046352222,0.2648972062613522,0.8148339896671851,0.9935296961605167,10801.73949893225,0.04806777272768106,157.32467869137741,92.06688412119176,0.08808846893664554,0.13175076150066947,0.11829088265789445,0.11411477183982992,0.018896443701767397,0.026594539500619296,0.04822695926148957,0.10035264890810854,0.14422173934038968,0.05628348355663899,185.49330826626425,214.5100176607833,103.66149251938364,0.050080526876082596,0.044091206413871924,0.041644278291687674,0.000506894526988469,1520.2160865394644
6.0,0.0688,1539.563814716374,1740.4702444846143,0.8854562304134299,1.4126843499470587,1.5159644998043427,1.5981212869610584,0.2677912785361545,0.003140625,0.404640625,1.3507602036631334,1.9716224445617012,1.4608991366941226,1738.0201462330494,1817.1101890361397,1390.9142913189103,0.4251994609530567,0.2710974379185382,0.7574849945784787,0.9934201581308407,6318.814179984433,0.03812328684675547,117.26786013071634,71.92207483878558,0.06909345442975327,0.10931326092312284,0.09107376692171816,0.0921109790837819,0.01148467251898377,0.013309702977879522,0.042722850365575736,0.0837121559219367,0.11739513479842903,0.05581410925618132,141.3162933526501,158.5947053997058,82.65259283755154,0.034928229521448716,0.036978698317801234,0.033597496795615994,0.0007695411921703717,986.7400909040183
6.0,0.06729000000000002,1513.4276746744058,1742.8762695244905,0.8689264827722414,1.4090429422303765,1.5366336937909384,1.6231650830501458,0.2667728924112353,0.0023593750000000004,0.409890625,1.3676056318645902,2.0090179513504127,1.4702487865490417,1744.39197786345,1819.2850641754903,1373.3153356365644,0.4674838386848037,0.2567064355600385,0.7483769912189606,0.9934125286532931,6677.369804967772,0.03672146375078204,105.88535538676997,70.41116917071092,0.059166886968346113,0.10065883527886747,0.08128841053697994,0.0808781054971415,0.012629143983760012,0.013650197099652995,0.040349156662306776,0.07446681760809239,0.10331661525475966,0.05512534369599366,131.06047093768385,147.95253380634364,79.37423106035136,0.02929788842721983,0.029588051927385457,0.03594187278777923,0.0006312166955463706,1348.8084964027114
6.0,0.06535500000000001,1533.2379438902653,1745.34968766505,0.8789667004246937,1.4323417776246874,1.5470518357401926,1.6312000759081853,0.2637207105845143,0.00203125,0.41434375,1.3771718331796785,2.0145847373480263,1.464234948771011,1732.0434366541251,1805.628382660108,1377.3319020323352,0.4870165483239549,0.24444553577652656,0.7644084433428898,0.9939567679266474,7833.686143008547,0.03233456316389629,102.18519623234197,60.83581036265829,0.058071306388199094,0.09533004394138114,0.0704385618135376,0.07509221187394247,0.009780551006313969,0.010240038986131841,0.04039984481328487,0.07037977395913927,0.0993893460593818,0.06080965103086623,126.5145226754641,139.9050586482624,69.85498336586019,0.028595030249332732,0.02545690439200962,0.034724758357990174,0.0006972925826775299,2105.0819221237184
2.0,0.08498249999999999,2046.225829885152,1681.008900323167,1.217186351461537,0.266992575882445,0.185019181392475,0.21968149050732122,0.2980266187239793,0.0,0.1284375,0.18619807745834704,0.269769083120342,1.4494297833378482,1680.4710538655977,2237.420391511746,1687.293680022162,0.3360811309768485,8.640919589680177,0.15108811556950766,0.9988721715158521,764.7300610164096,0.014078252510521326,104.42423422012386,28.876646220925988,0.0568757743521469,0.017749476425367654,0.013409158206908469,0.015837968636205686,0.010147876768865235,0.0,0.021859369415653324,0.013566220336719241,0.02041312686903153,0.05051012303659776,50.892880506298575,137.62908127576765,39.08892406520687,0.019066845591527423,0.7070936719070824,0.010114350927923652,6.207966835371178e-05,95.68095807856658
3.0,0.07615,1530.1511914396767,1699.0145033304732,0.9008978719075507,1.3048037651880253,1.3023768417705996,1.4497237436194184,0.30997004619221136,1.5625e-05,0.35046875,1.2312901510326544,1.7786500059743604,1.4457583387134167,1699.234095479765,1784.3984281756443,1372.5011638599494,0.5434517908922747,0.43621269134534474,0.7039185292507623,0.9975846879168168,1829.856917020076,0.024932859843989,101.61139149851937,47.5288038664356,0.05883945013851004,0.08179038683210525,0.05606170521842895,0.05813678386902796,0.011214454876855613,0.00031210913055372156,0.04242842088079051,0.055626684110046815,0.07813703304808017,0.057290674970445016,101.20930099247452,115.85299657703058,63.41145604355265,0.015806141445755036,0.04897846545827442,0.041519448965547164,0.00013167137366746997,385.255354909482
2.0,0.08834499999999997,2034.0248839014891,1669.3322167012745,1.2185094233107883,0.23450672641923492,0.1621200634895442,0.19276587998645617,0.28771627907478775,0.0,0.11509374999999998,0.16294841299783724,0.23733786570474938,1.4590177587273347,1669.4549424339657,2352.1779138652496,1684.6732940765887,0.3455375997078046,9.894224054096744,0.1410891684880421,0.9982814107687378,730.6669657830238,0.014871818147086121,93.15526565635203,29.964046838071056,0.05234494796208523,0.02415166258994551,0.017942804833121564,0.021086900001225064,0.014269554523758037,0.0,0.02037516775237691,0.018868588898753817,0.025057379808689165,0.05341166257158807,49.64988948971194,165.44642114171126,36.39052728782977,0.013556878469173477,1.0531130447115598,0.012218783629681746,0.00012371894396724165,88.25283679693118
12.0,0.08193999999999999,1604.0452096339818,1732.4126441639528,0.9278897390626473,1.3995364784169644,1.4294473759120365,1.5154414335442334,0.2657483057353744,0.01065625,0.393296875,1.283037079738396,1.8644040379391993,1.4538849281168529,1742.7442009742515,1845.4258670552774,1446.4082304271265,0.28351258208723346,0.2974897467751578,0.8247444984837018,0.9933548712772133,5920.98373859744,0.0580772881598306,195.45597869095602,111.66448870894244,0.11314947918257143,0.1646481584155521,0.14045511398049298,0.1416793975332612,0.018275085932459585,0.034399408947502284,0.05188713854592846,0.12150379836960883,0.17893333866240743,0.05295800342365629,223.6148664335143,258.82636524936896,134.51393425639102,0.07055793629596314,0.058956997951241055,0.05381167066613929,0.0006335780779128121,1631.0412476799759
2.0,0.08854249999999997,2045.2853436974995,1674.1638524109815,1.2217234541704998,0.22429418023960163,0.15512583240748334,0.18395824194747043,0.2807497169701747,0.0,0.11681249999999999,0.15541962940050516,0.22663673450692592,1.4584698202315176,1674.346318785939,2381.7217073439674,1695.3420019322355,0.30228161896802597,10.33264446268614,0.1325897410291586,0.9984695995060381,729.3037130002532,0.016371566624791903,105.45779354510451,32.28380249400161,0.05932044848427724,0.015998932590473032,0.012911693436422487,0.015145200069344581,0.01144439049543652,0.0,0.02030903816654053,0.012645740659389731,0.019717003923158512,0.0504996579157062,53.432567097823835,202.92729521185157,39.49389474910394,0.02579453462086648,0.8229733668627693,0.010969267116889107,0.000215995180334412,97.00389254840728
6.0,0.06475750000000001,1519.9829650448228,1745.6776690509419,0.8712833577464346,1.4165072120238185,1.5458249378666629,1.627582227324727,0.26420619047661026,0.00159375,0.41087499999999993,1.3739741751265984,2.0113769502254106,1.4647286909025583,1750.4651128007274,1825.6847503991053,1374.8225265255082,0.4862644877009468,0.2517238884994973,0.7470708580240845,0.9930788785543154,10433.387428774384,0.03302209402430438,100.68445061120559,62.68005779838182,0.05764742634435797,0.09485701345549341,0.0764962562295484,0.07966259695012501,0.011233285645965835,0.008871863442225653,0.04281701618515704,0.06944147173572514,0.11075037505265092,0.05778539597595072,125.40746228220985,138.82060225131724,71.25763468372662,0.025006648639823787,0.032719345803447965,0.032094281724627506,0.0007348906349587948,1321.1757790786326
3.0,0.0774125,1550.075954976028,1694.403590048393,0.9153364423537511,1.2965336358752975,1.2717213723298075,1.4193877106866146,0.31343086469001646,0.0003125,0.347375,1.2085945846214659,1.736096753325782,1.4375199889263632,1693.817115283808,1783.9744925846521,1380.511209613836,0.5238228033264195,0.46806672579031255,0.7035470289337519,0.997631817388553,2083.570091268146,0.030689124193270804,131.4265111865981,56.894050730470134,0.0775987437944424,0.09610232726394338,0.06622798456618594,0.072971011045812,0.01263291233982576,0.0038400642898264088,0.042411949230140314,0.06669631361847807,0.09439461794465162,0.053652901341095315,124.16089310998984,141.94810187499064,76.67699031227647,0.014007360295250421,0.07113859637981686,0.0431309408084807,0.0001281975283558874,626.1508029077769
12.0,0.07066750000000001,1593.680143987899,1754.6097286278953,0.9094165780333145,1.4174113765652243,1.4893032978864442,1.5633680848843912,0.25665553779395794,0.008046875,0.400671875,1.3219810144310735,1.9255432998272233,1.457276851929997,1749.6026720174177,1844.4105030798125,1430.3832019329122,0.3466801391626106,0.26424741854303746,0.8034198702673224,0.9934586811775388,6430.212956351453,0.048885140316357885,165.9511496159844,94.24647021782397,0.09286075737479331,0.1356736760417244,0.10855985995769549,0.110337964712169,0.018004379210330334,0.026472157949143,0.0492188764879327,0.09392229900216889,0.1461440557853737,0.06061040875525739,193.94899330564314,224.6200969671517,113.52108640677346,0.030530089095125668,0.03906676225978441,0.04643237711248925,0.0006033559501148059,907.9697720859095
12.0,0.0813075,1606.1980921382333,1729.751110520273,0.9305137391131081,1.4187605762983795,1.4417318759883855,1.5312073315874772,0.27022990986061496,0.00971875,0.39859375,1.2972346559013648,1.882957457343765,1.4526087518460964,1730.2955840785476,1835.6496638055783,1429.2231184819375,0.3226262222133262,0.28919068940561254,0.8237255597122827,0.9935786135012876,5526.675767595743,0.05584978015847511,190.2856589392975,108.98523485299528,0.11077534460641289,0.16322698610940983,0.13628075712019833,0.13601894228182357,0.01738121983669101,0.03040223508950452,0.05212266743881687,0.11771463828354208,0.17265106442003303,0.06088680473026626,223.458171594943,257.3294918809096,127.63553954989437,0.045393887680992846,0.04856049870849022,0.051206192589724885,0.0005865868852594174,1153.2818023805964
6.0,0.06270000000000002,1535.6680974296814,1753.1821335712198,0.8764191880708606,1.4258586150567627,1.5462548171248525,1.6281255638889451,0.2635263178758992,0.0015625,0.4176718750000001,1.3731048719364916,2.012684425993704,1.466601355793798,1738.1097468379908,1811.4657090526273,1378.7762450070195,0.4764168735674121,0.2523560247852702,0.755602738522268,0.9937506402984433,10629.773016009094,0.03132291493459698,87.85639272638517,58.073464070432244,0.05012361741671579,0.0873441240059168,0.07149700670261487,0.07233111637588636,0.010285340257417388,0.009575970903777853,0.03972697040719787,0.06432377932678339,0.09860375044215497,0.05321142832239782,113.79168482834324,125.73565526084643,63.73585667432206,0.03143844079870709,0.028086099508823313,0.031148499805998067,0.0005666150613761653,2985.252330384067
3.0,0.07704749999999999,1533.2960654487094,1696.3286023495823,0.904202721626499,1.282514496128536,1.2731804980223453,1.4204399018025666,0.3130140479295941,3.125e-05,0.34671875,1.202231247148585,1.748765570184322,1.455889204745438,1697.5390617713774,1785.7519638697809,1372.6128456279337,0.5389384105974878,0.4659998186157079,0.7056160083215914,0.9978024102421729,1666.4022996359913,0.027376910778062584,117.39529844713563,51.49474086749623,0.067817984003822,0.08785689441333731,0.06076209133746712,0.06334743057704076,0.012697473356096441,0.0006242182611074431,0.042630486725317836,0.05962144379769896,0.08493252217029057,0.05945390261371009,116.20045513945685,133.74386826108662,73.3055654585785,0.014533014733185861,0.05816900440481404,0.04038235290700739,0.0001400199933642994,430.12039430673724
2.0,0.08881999999999998,2051.524863980949,1673.0893014123133,1.2261697238823925,0.23104469665281918,0.15849201460437792,0.18887175578218296,0.2866510605988399,0.0,0.12098437499999999,0.1591825288057776,0.23323373393475622,1.4664936560776585,1673.471557221018,2338.8556719069247,1695.2135508908798,0.31482085031030677,10.129631095261534,0.13966489102914387,0.9984695471135933,742.675326818962,0.015432841604837398,103.13331160185176,29.655676588298864,0.05732416277976617,0.02459745227792103,0.01869038768647137,0.022253868194632653,0.013157864734755881,0.0,0.02013110713819225,0.019177748035608094,0.0275602560812481,0.04972927484209449,51.38205710906817,197.267919329184,38.50846600727167,0.01218254842971212,1.214925273036216,0.014367138038263965,0.00017251656640645052,92.10625366604263
3.0,0.0782,1542.399742642131,1694.254095854216,0.9107604620133657,1.292451920038988,1.274824579443714,1.4222894813310216,0.31334176296204147,0.000328125,0.3439687500000001,1.2086892077218825,1.7436404368444642,1.4443602643506785,1693.4394807941956,1783.4796558526903,1374.8870316997982,0.5441963235038553,0.4643527584592316,0.7024307361032908,0.9976437641154419,1840.7113458712001,0.032911092355010024,136.2161429209087,61.41206275373531,0.07799735288680844,0.09936722649632362,0.07369980225729265,0.0788174556534937,0.01275930176473193,0.005658731327283087,0.04854676184811403,0.07441296871794192,0.09800234119166172,0.061456189399775527,129.37826651330843,148.7204972639121,81.54045012071761,0.015295678530285482,0.07209577242317436,0.04058538761860273,0.00013640813454948323,412.1215895187738
6.0,0.0650375,1513.041090018692,1750.8016887909366,0.8647718475402181,1.4139233972151148,1.5517229757699795,1.636577292720304,0.26322243730852035,0.0016875000000000002,0.41825,1.376981334711359,2.0284165357159196,1.47419375551013,1742.8651281013224,1815.1672355861238,1366.320311688082,0.5031505137638639,0.2467196173365335,0.7528954909556329,0.9936186420544649,8882.109631811994,0.033676194763512086,98.76226582114101,63.61500227038495,0.05639637306680018,0.09410273638740663,0.07537420762980691,0.07530731952797597,0.010005207098003982,0.008743524389512503,0.04064595613342119,0.06983335694547374,0.09735860868659793,0.05242728005195401,127.96349740537809,141.92367803762812,70.7757027609658,0.0368332827464786,0.029057114687811157,0.03337056955723366,0.0007187177477013654,1900.0948466687444
6.0,0.0657875,1508.0055946274954,1745.8881347895344,0.8642281945747186,1.4201409450050215,1.5636842825789115,1.6447879596094181,0.2648946115279904,0.002,0.4165625,1.3889508968876958,2.0305743003214958,1.4629931288005855,1746.227674958776,1820.1282845971273,1365.1582561079872,0.5086576271213246,0.24109851124557433,0.7475742976384824,0.99369304106751,7786.513291437279,0.03221237873473486,101.4868304092638,61.55323880535832,0.057248638657081616,0.09546848899445338,0.0717964705677854,0.07451481147392583,0.010702008358670375,0.010712142642814275,0.039920575443623055,0.0685301457663554,0.09745523524693833,0.053120884450420236,123.3582803891383,137.428318563697,68.50823557008037,0.027049304672497068,0.026338721581838958,0.033722666672940466,0.0004590827219296803,1351.4244782879452
2.0,0.08750249999999998,2062.917672391033,1675.8659056952154,1.2308450450300388,0.2233792779893033,0.15287803238538333,0.18174792608579138,0.2821717184205717,0.0,0.120890625,0.1530797118954011,0.2246498692461004,1.4691150853493715,1676.3402258721032,2316.369070082045,1700.2791081766459,0.3049855133705357,10.400523594223905,0.13599738764073735,0.9982373408317826,755.3449419462081,0.0155716085793986,108.08309183326118,32.46762693204802,0.05758529825465172,0.014023149426664529,0.01049899803379134,0.012415484577266033,0.010210733169591493,0.0,0.021296083991179573,0.01128138588004466,0.015316651543758622,0.05489873864115992,53.08948497505107,198.56042769961132,40.22026378373989,0.014451120977036063,0.6919808402138048,0.007615546711801698,8.498650222362831e-05,101.35102783190285
12.0,0.0761675,1609.804697659493,1741.9430537264168,0.925859426171089,1.4205369451180854,1.4547669578168967,1.5407878047105594,0.26557313803786836,0.01,0.40264062500000003,1.3080383985327528,1.8910737038426817,1.4468906560867603,1744.2430715731462,1845.5102639410825,1436.3345309729007,0.31175562691021613,0.28116029863379643,0.8081384600161905,0.9936550466436828,5677.061855057487,0.052762339255855585,176.40480554640266,98.22432586281282,0.10333429311665944,0.1495936902991214,0.12868117937318257,0.13162092752846707,0.015785058618258577,0.03109021650776977,0.049447728773517746,0.11482485032709029,0.1640458487370759,0.05530498119045086,207.60444814606976,238.06996881254102,120.04556430862493,0.07614578600499917,0.04491360749879008,0.04810930723885601,0.0006294733091833032,1141.590371388295
12.0,0.08284000000000001,1607.5112747972203,1727.0257517628918,0.9324909422462112,1.4062255504689936,1.4219215648341719,1.5147262428593837,0.2700018921765597,0.010734375,0.39379687500000005,1.2810792221428695,1.8655462476649833,1.4569928779936376,1723.9890699508042,1829.0175507767926,1433.7072965251566,0.32198820479789136,0.30021147630272965,0.8399712809443123,0.993471938008834,5439.573988582516,0.05802369688325624,199.99645825508662,111.64652203333944,0.11333763290502875,0.166748238865088,0.13326251319990298,0.13893317127071889,0.01750151313950067,0.0326395404319573,0.058734187948624735,0.11817910170691258,0.17901574340455978,0.06103962176424105,218.9018258875625,254.0049835186251,132.27828201553638,0.05662820280692643,0.055030284469285096,0.05311590687282458,0.0005366027025767736,971.5767678000567
3.0,0.078165,1558.354224801025,1693.2159594826908,0.9206871083691118,1.2845703073207375,1.254099862374125,1.397920332177509,0.3139895376225301,0.00028125000000000003,0.34412499999999996,1.1866941005063756,1.7157544939503162,1.4472083065420571,1690.361957882184,1780.4758228146952,1387.746731378515,0.4896511020881381,0.4921746970461949,0.6926107774185334,0.9976924084920031,1890.8213552046852,0.03402951329361029,144.4181936025673,62.73217436279742,0.08177711074922688,0.10187348941009021,0.06447794233618633,0.06767842565504449,0.011209892066968742,0.003992057544362306,0.050866092586319224,0.06401049982412872,0.08758118690825868,0.05809856989583314,133.18277354163837,152.51609289569095,87.31137728627363,0.015367676244164696,0.06755608089687926,0.04214890445532017,0.00017753530175023018,406.9696732294302
3.0,0.07650499999999999,1544.735979314768,1698.0248918916864,0.9100423661992453,1.2975367522863326,1.2786100859254914,1.427563728932499,0.3127437108554807,0.00017187500000000002,0.34667187499999996,1.2134077061335262,1.7494516837138223,1.4433470896389031,1697.0566042888825,1783.2707372120997,1377.382580861715,0.5208895893669555,0.46185609646537046,0.6874564376111139,0.997726136804693,1960.9288554626337,0.027257934166036852,111.4174383978524,51.535822370788644,0.06417787838920185,0.08519547294374696,0.05668159870813152,0.06144102973694063,0.010509599638221975,0.0028759763966999105,0.04387880314268354,0.06101646332005571,0.07734365249373529,0.05797910416915572,112.6674136522143,128.54580878581174,67.64132772799202,0.013354852164525368,0.055052977550515136,0.033504334145216356,0.00012146690814611692,499.64954391899386
6.0,0.06779750000000001,1556.4780738271097,1740.4159621925774,0.8949546151789741,1.4166753024101184,1.5002085198943018,1.584748284307973,0.2685289017341547,0.0029062500000000004,0.407265625,1.3418339363942224,1.9506742670948893,1.4548391966974332,1736.3899466667854,1814.1118636021745,1399.4140003600105,0.37064038728998555,0.2846950742222469,0.7492027977976622,0.9932270792940912,6146.561446680488,0.03651029298362311,115.86468897966984,69.23815338391748,0.06560741842540688,0.10505227684630265,0.0759761455032544,0.07823564012187206,0.010616349406672481,0.011479899212863326,0.04126235314556569,0.07176457912234724,0.1012939550215283,0.05369568053207989,133.81673194629496,152.23644064448368,81.69638593800383,0.06116845094192876,0.03358624757763534,0.032958246312246,0.0006433005986830176,1264.288946057825
12.0,0.07951000000000001,1596.5986819183172,1734.1969435955514,0.9223396071703531,1.4062445478189267,1.4443702753333434,1.5315346877673892,0.26495906910822553,0.0094375,0.39675000000000005,1.2962898846870536,1.8846714514477783,1.4547850948246466,1741.2327097061602,1841.387629296754,1433.1734223941703,0.30296853920042693,0.287534427892691,0.8190866868387715,0.9933676078017963,6194.312387378312,0.057357997698664474,194.58760317784143,109.17867780579837,0.11056409282260453,0.16036655079973,0.1332575462361898,0.13684439482541477,0.016491440724452473,0.03151444361320695,0.05212275175007551,0.11734247536042784,0.1745574951196418,0.05774963777397724,222.59833924223764,254.25870397888124,129.34733476123088,0.061473812411425174,0.0509200690883117,0.05460181779642072,0.0007073638419876175,1073.7813880595852
3.0,0.07615999999999999,1555.2153294583766,1690.1670502435363,0.9204150190249437,1.2954273207574816,1.2559742429875111,1.4096555013051022,0.31456291370125306,0.0,0.348515625,1.1956620462081835,1.7320494275492277,1.4499777039315054,1690.2552700842346,1784.368077962548,1378.148085184389,0.5313089290647232,0.47270842445476247,0.7218686363320737,0.9978277570059789,2288.6127877627896,0.027357072211770014,119.09881498396979,51.72616010804367,0.06830542142774126,0.08969969048924653,0.06505596682881051,0.06971358689254967,0.011578993700793544,0.0,0.04389088643567563,0.06547611462808924,0.08910196364395864,0.0573893558099306,119.22837660851128,139.54624792759412,72.16761664803859,0.012099859845490243,0.06208876379180577,0.03869267992839384,0.00015241876641094936,545.8753195216962
6.0,0.0691525,1545.0566030312118,1737.8716938688024,0.889699326666338,1.4128261499183303,1.5069658969402815,1.590305018493583,0.2679234882872287,0.0026406249999999997,0.40881249999999997,1.3430749548094532,1.963135733237151,1.4630359573772245,1737.03859799509,1816.1069270158343,1393.2184653316724,0.4095818549194773,0.2772755055065397,0.7603878174795642,0.9937342749525149,7763.45333069538,0.039240148365545194,120.48582635333129,74.57022205867106,0.06704642572098758,0.1050184327551064,0.08256333187446445,0.08547258217436868,0.011692539454395632,0.0132641341918489,0.04290337071548108,0.07844410138599289,0.11121183612807765,0.05944199797086971,139.70970786177529,158.34914764075933,86.55096766437735,0.03900464317681444,0.03516248203143276,0.03468890519819127,0.000607456262631935,1264.8248859350253
2.0,0.09050749999999998,2048.998233498164,1668.6015926136167,1.2279940212126232,0.20572406356281817,0.14114986366177854,0.16785371803381458,0.2725190617632737,0.0,0.11268750000000001,0.14067477349709473,0.2083969064244355,1.48189924908626,1668.5571953721283,2405.3564842242045,1695.320574502474,0.31140217985800733,11.159337698534173,0.1308910540106309,0.9982442662809913,726.5485766073223,0.01609238775788106,109.23497417378366,31.49732872504855,0.061752187322699374,0.010295673419427113,0.008409832922848935,0.010399638052265717,0.010191407073144825,0.0,0.02097161399964247,0.008795196346554953,0.013585906274282017,0.04657205624884439,55.93504641879103,263.6595196973561,38.520202427713336,0.019718530685451433,0.6815992717677252,0.008157959923814476,0.0002481632398901831,106.52784352210371
6.0,0.061660000000000006,1526.3713460143795,1753.1334132013978,0.8709807057318814,1.4271426576349495,1.5525266384285354,1.6396845002405116,0.2637536077347659,0.001140625,0.42420312499999996,1.3825800882927286,2.028392707143866,1.467976577894329,1744.9043782991603,1819.4928177826048,1370.7752493431337,0.5224207206993481,0.2402724599200142,0.7567192924981208,0.9938039504395662,11249.268630790031,0.027912889495715038,82.98177245177955,53.210368532575146,0.045982789762915734,0.0782744066340639,0.06533622185363683,0.06577013708497953,0.00961298210418862,0.007419341672909733,0.03858900211179832,0.05998473237887603,0.08898170160415027,0.05148929897669947,107.92053052223137,118.74238435740493,59.46994265476293,0.02185233829492161,0.0253562813387914,0.028412806402437443,0.0004675103524962681,2307.422738573327
3.0,0.078735,1554.9555554511787,1693.5977067438594,0.9185637717839845,1.3103467190349527,1.2836005217866004,1.428478858250424,0.31161078484485943,0.00043749999999999995,0.3476875,1.214602759178033,1.7509419138299,1.443038205045522,1690.52070630086,1777.698382148564,1383.8082027950243,0.5142323330157207,0.45698444753726636,0.7062356326199444,0.997733951630953,2192.4116635323853,0.029065697566031327,125.91834442484,54.53445765353459,0.07370331228411207,0.09586050010578505,0.05540586641348409,0.05858081475361344,0.0111561105680859,0.004841632601716078,0.04472052975144637,0.05804568611725437,0.07482504733557536,0.05674195064073159,121.72858098739911,136.5823041649192,74.79806445232721,0.015652253233984385,0.05476026469795225,0.03881650678248572,0.00022297466180655668,619.2492873367052
12.0,0.0798975,1609.1177014851214,1731.1368732327398,0.9315544618297351,1.4105077170907645,1.4308975716193055,1.5212867405732589,0.2666493476967078,0.010015624999999998,0.39475,1.286574209091083,1.8746444006766148,1.4584567431140387,1734.149555973536,1838.7316400471477,1441.7432284770323,0.28575466476215217,0.292617872074882,0.8276177932800576,0.9929958787598528,4602.101698274051,0.05860087024737772,193.82934779802096,111.14992096509259,0.11297217357931229,0.16085883412241084,0.13383912894492314,0.13514120676669167,0.018777515592269724,0.033213027934974174,0.049591849758806136,0.11748444352836779,0.16901540295291936,0.06126758052010396,218.56587818420275,253.58487862932301,128.44971487897817,0.04241581924665339,0.04933785979886971,0.05132992542336808,0.0006115964538495385,1084.279634785045
2.0,0.08768999999999996,2041.9658103630914,1672.3413054801897,1.2209874554321545,0.23661305845000208,0.16287154981263638,0.1940910706420134,0.2904921226194349,0.0,0.116828125,0.1637959863060182,0.23937510824939495,1.4626409641400406,1673.0800054075628,2302.070484350043,1689.0107694573258,0.33839329158747283,9.76132433859221,0.14273783405228002,0.9984078371736583,736.5900780995506,0.015769239043149808,103.87340814088904,30.723779892065032,0.05713877546843626,0.015568400036444045,0.012052562514486219,0.01409400805548275,0.010860827547254221,0.0,0.02166681628053312,0.012433075391783946,0.017652884850536132,0.05377382371160534,53.31710985399331,213.58573951526,40.14156387565376,0.013935423576709332,0.8013226880166354,0.008739683622098236,7.301169797546122e-05,94.59865017405303
