sigma_w,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
0.4,0.07078749999999999,1509.0732391209997,1720.4210317835777,0.8775628517123946,1.3790003203341399,1.453513201407689,1.5732600993890384,0.28841965658698976,0.00010937499999999999,0.38746875000000003,1.3312881066138869,1.9373648598877367,1.4569915117587973,1721.3128690420237,1797.2946138270531,1363.2587348240727,0.5194580363561252,0.3161067512756874,0.7268247144738558,0.995252853887471,3281.7230496586753,0.029304732446313153,102.38933795548111,54.64883215348491,0.05891984268169413,0.08877244119783496,0.06778795723130533,0.07084957497639653,0.01060629181114946,0.0012838198313529043,0.03931045056263664,0.07079999661440428,0.08862746282963292,0.05922038871846595,108.37161947674822,120.58469617518651,66.0932351912911,0.023168715367975712,0.039744002147564635,0.03834215292455999,0.00047182613741653573,439.3758866571604
0.375,0.07291249999999999,1514.0401934238055,1721.1893134846998,0.8799134787888511,1.3980999232208398,1.4747301853352963,1.5904714314468436,0.27122172250792986,9.375e-05,0.39190624999999996,1.341620229800984,1.9658447558572965,1.4664444031462558,1718.1151948128954,1787.5045405312703,1373.4087325325913,0.5271160564300836,0.2882662897135577,0.7622148074601742,0.9949653674312916,4242.686312799432,0.026514049931121404,90.09714857054881,48.76248409272952,0.05085281494877999,0.07272689853537102,0.05740668184273409,0.05792497567927059,0.009794461980426222,0.0015906833240780518,0.03803163516649659,0.057013566129411164,0.07723763977006753,0.05375263342178452,96.3813330493929,105.39935687241707,54.77357486469456,0.02331251404002015,0.0354121106231276,0.03591715528302259,0.00047955632983334376,906.4120045217377
0.375,0.07399,1509.4152960110816,1723.8038832028844,0.8760617508672501,1.395820393450708,1.4852392195004842,1.5944760594747869,0.2676399753111179,0.00014062500000000002,0.3881406250000001,1.3484674128465282,1.965007413685325,1.45821123347769,1722.3083956199741,1789.7928635667702,1373.904284255259,0.49641052982143946,0.29213672980275507,0.7286274129008449,0.994995257421273,3146.2857442323675,0.028567199722758948,86.45934580525595,53.121499222912604,0.050397744818388636,0.07817813085252451,0.05224017609305951,0.05838915863887433,0.010321736670672037,0.0017896594255262651,0.039299030755978896,0.05544740550972325,0.0794980845748088,0.05315609868878526,102.14731037037052,112.24468341126368,60.10187905128796,0.02044998052226977,0.027924786684401286,0.02887924183213569,0.0005566102779352483,565.9666152815665
0.425,0.0684825,1508.5695047188306,1718.466810838619,0.8782467638070469,1.3685896817643837,1.4339630994932333,1.5597621838740572,0.30486615103619746,0.000265625,0.389625,1.3206994932356348,1.9205583409328022,1.4557039273301424,1717.6573808802402,1797.8816461430106,1349.2130194608274,0.5075731531514488,0.33607774790362865,0.7180255034417303,0.9954659372084877,3709.8313741197985,0.02889956217228903,102.47097266633223,54.21538223096021,0.05886581907570028,0.0926587865940758,0.0674845428767078,0.06978950696810686,0.01186188626330497,0.002969202268181641,0.04204461915632011,0.06744672083819343,0.08950194282856519,0.05881089666121612,113.08523656104478,126.26608534020004,66.13465465964126,0.015210590191766927,0.03508173171182674,0.03382264640506737,0.00044220009513736805,1011.6477465694335
0.375,0.073605,1504.1726985177852,1725.2671356889848,0.87235647728911,1.3995502908476418,1.4847343459524405,1.6062441941601677,0.2717065209700122,0.000828125,0.389265625,1.3520914656986784,1.990108101728975,1.4729381429467157,1723.7599251826944,1792.793516246502,1365.9003209515795,0.5287541307075022,0.2849359947720193,0.7228746174950809,0.9947362224188844,3240.5744617416535,0.028305370073539032,92.42858537011834,53.91113981959306,0.05491244895215423,0.08066954709622069,0.06348008935546273,0.06768963764191796,0.009930606840919618,0.006373602021963325,0.037696202223955866,0.06198589053028255,0.0944748346296287,0.0591171775399499,102.68296511473595,112.08049929166197,59.039253935300074,0.023943587726715065,0.03269102736114994,0.03415108523978776,0.0005857282394130969,787.6485333647315
0.35,0.075985,1511.5832707654783,1725.1441230214828,0.8764802862508596,1.4227265106763844,1.5056371314388204,1.624932406608924,0.25327955900399357,0.00059375,0.392125,1.372075546380938,2.006543868168676,1.463139376934838,1725.6911321237503,1789.5071342113526,1382.7959301708286,0.5105954776995584,0.26156945948229476,0.7329642654600498,0.9949164755420133,3928.776344034556,0.025928840602695662,85.14598559146964,49.76609518760294,0.047766666901363324,0.06460652134159872,0.0517483377282256,0.05630548561602363,0.00907738932508435,0.004596937669525224,0.039366268873237145,0.05139645099508311,0.07983630127765316,0.050334713750128234,86.61463889961163,94.90782772252152,55.944274931708414,0.020799651976563374,0.028697564504217076,0.027729685935857517,0.0004462120351509143,889.7576323949719
0.425,0.0701375,1534.3814230188932,1716.1459899173385,0.8944899225503911,1.369867460231539,1.409030831867355,1.5334669214778878,0.3045272986854928,0.0006406249999999999,0.3903125,1.3013470202213113,1.8833423295059828,1.4486275034051186,1712.5572167029811,1794.9478147421282,1370.5921040789835,0.45095404907514064,0.35974799292685083,0.7192127812720163,0.9956606128098316,3301.0213539612796,0.031093545853601176,108.76258636464539,56.279486120949755,0.06207644642079785,0.08999254305475202,0.0665018797291359,0.07175813610603186,0.01119731695152953,0.00645596184618334,0.04247356714769787,0.06815220231720125,0.09388512474064488,0.059633963975209495,108.63490950099593,122.13093305213505,70.06440312850874,0.03396087449598604,0.04360388200274894,0.030904012578510314,0.0003593477550980455,844.203642224579
0.375,0.07424,1499.8428486577975,1722.8967062057898,0.8708439377995114,1.4010336359084703,1.486457710663175,1.6101164041483194,0.27084888406777713,0.000328125,0.39379687500000005,1.3555496269296448,1.994811216681087,1.4723258338696723,1722.641460337074,1791.6135272265167,1367.1938677016606,0.5327309414756405,0.2811412108800043,0.7330590546200628,0.9952884927640673,3498.2529782609595,0.028403563156759033,85.36917046599338,53.401704146371166,0.04760788459368038,0.07495589937377255,0.05893182785550823,0.062216015734805084,0.008861284028846384,0.003588957402139931,0.041378796913206346,0.05612276801391554,0.08694813314841587,0.050893570564244726,98.12271022927047,108.7654607185423,61.006505044228234,0.015282650434873491,0.031526033654835924,0.02859800899016853,0.0004732872549127946,648.662401265284
0.4,0.06994249999999999,1496.2534846778633,1726.8819268161526,0.8667677406456868,1.371095841781787,1.4656050891144714,1.5834551597242916,0.2852525787549423,0.000296875,0.388515625,1.3369832906523016,1.9548758534660247,1.4633810703700556,1724.1983727596464,1796.4524610538667,1355.0510431193898,0.5449382918406712,0.31109165273719364,0.7153504524951002,0.9953556341213183,3364.674149067492,0.025194824741402725,87.77033673179554,46.97980309223032,0.05081744288423068,0.07789037718611083,0.06383897108328832,0.06785193166501545,0.010076820369114507,0.003978672389676612,0.04043276331898891,0.0636063549350702,0.09330758294365926,0.060561644320107244,99.13676011454513,110.13053279293611,60.80469636119701,0.018117176899527306,0.03787218757560285,0.031463865725501534,0.000402547490118682,863.5926365837422
0.4,0.0709925,1502.0224623031663,1721.8089369888673,0.8727341848097603,1.3773050854205635,1.4603978389684296,1.5796512703779064,0.28735266673006044,0.000296875,0.38910937500000004,1.334591760767151,1.9483002699339573,1.4608668350741039,1721.7798704373768,1796.8680678915562,1359.4319473615938,0.5327457884780604,0.31031367805289617,0.7296705854103763,0.9950738066319169,3223.3063573145446,0.02800388265491053,94.39967638783095,52.39909629544817,0.054454627783165094,0.08357925554081357,0.059270029369424,0.0651799218303423,0.010391461323784502,0.0028996480794011878,0.04065440942701511,0.06071608778677058,0.08729210103548507,0.05310654776735636,103.54255712783268,115.61772558115537,62.39041035979017,0.022421951169991766,0.0388774994292716,0.03318371557542527,0.00043226717093872456,810.6190151689951
0.375,0.07239,1520.9414075279617,1722.9237650038463,0.8830477385798059,1.396475035573114,1.464357734086654,1.582459186413516,0.2693228297903694,0.00018750000000000003,0.390046875,1.3354304391517353,1.9558063797500471,1.466192322688899,1717.7637053406954,1787.0956149271456,1376.5200323195577,0.4932946067935391,0.29810860059168126,0.7504339074562384,0.9951979065592819,3623.152285087049,0.025749036875192033,87.29450209065588,48.20826685093377,0.04953915402542213,0.07721317427631963,0.0567685038403447,0.056004280454461486,0.011424618809866451,0.0019675095298371495,0.03750595981286674,0.05857566311690388,0.07522570409274525,0.06226788389486137,98.65777243656474,110.20429085996794,57.00747617658786,0.026281234551818123,0.030464755349124472,0.031695591260978075,0.0004962926224454786,938.4189191896123
0.35,0.077065,1497.1692923774244,1725.5533342734386,0.8679079586625983,1.4137106009086593,1.5124963714863162,1.6300877646620153,0.25083492367439963,0.0005,0.38628125,1.3718060877065212,2.0195698862174107,1.47300605030778,1729.3190213164496,1792.4867470664876,1377.9713421772092,0.5403072754622325,0.25753620411892286,0.7357022446034429,0.9947146819038187,3943.198230470362,0.02822960812692941,89.72236201948552,54.47931528790944,0.04903184879884266,0.07713830720160188,0.055459118165108734,0.0590535124768513,0.009565138602623462,0.003768703357920334,0.03821300038517651,0.05419685303834567,0.08207277068684717,0.050552611929988896,97.92377112697136,108.80573943180742,61.90312829404884,0.029758169569569743,0.029213827901167836,0.029199957857761003,0.0005191875435832043,803.3510892867647
0.375,0.07506499999999999,1511.8596781093124,1721.4597209134913,0.8786699041747792,1.3905907940523952,1.4722209945835505,1.584323364062433,0.2679919274433488,0.0006406249999999999,0.38884375000000004,1.3391220064671177,1.9545575915719342,1.4609957860898624,1724.4768707483297,1794.1811674753224,1377.9587773325713,0.49883739386136783,0.2981120149469679,0.7317869007676763,0.9950013531107277,3443.104765632708,0.03083457110128174,98.70752980743009,57.260855532438484,0.056254483312525055,0.08389049861732441,0.06613802509451018,0.06601815807201716,0.011242956423597503,0.00554454176279474,0.0393793524380163,0.0645835830166951,0.08438863052380835,0.056424867948133096,107.09933607176036,120.34486269042151,64.42779684892092,0.026215140379356322,0.03679811883428226,0.03303694512573623,0.0005196259465687691,711.258334052757
0.375,0.07458749999999999,1515.245014010129,1724.7330646650162,0.8789682642234043,1.3988514407048023,1.4793700477634601,1.593242777102885,0.26771830841602096,0.000578125,0.384140625,1.3463350125121059,1.9652162230596908,1.4607391940071563,1723.4604650749213,1792.1710738244572,1380.8987091166055,0.48565035606776663,0.2912735423548569,0.7241755718629997,0.9946960437415001,3555.2937492656824,0.028716238328687815,98.75549709642243,53.748273223767384,0.05729284854941559,0.081771220081328,0.05920692844983009,0.06026973786728517,0.009132652264143204,0.005317805255401424,0.04137697963070015,0.05813287566620343,0.07888819023498318,0.050753171093021396,104.90300250091883,115.15590014214925,65.92521148022381,0.025299672825855987,0.033828203555878615,0.03434616794746542,0.000591768940013424,1151.7017231813934
0.45,0.070165,1511.0166836993449,1708.3113560411816,0.8852357275965023,1.330743398794006,1.3671533822734603,1.5064236228667198,0.3254749169493465,0.00053125,0.3892343750000001,1.2747250119287503,1.8552945175729192,1.4568230899206156,1711.7582760153355,1805.5002374671444,1345.1163783904888,0.48428484126562893,0.39419688929207825,0.7145923950263249,0.9959489252791036,2468.258946547597,0.03561583601433496,140.6387872684216,66.11539474493739,0.08288911865676293,0.11907508508609523,0.08260424615032663,0.08962191835079948,0.014086209937854848,0.004365055662588968,0.04816779499426328,0.0802555670305718,0.11778395641460956,0.06453075291057697,147.47254680476703,171.00299064774703,85.81275115445197,0.023455784754233593,0.05494892579541832,0.040338966114780876,0.0003368507197708328,595.5035902832982
0.4,0.0724575,1508.1661040430963,1718.6877981449488,0.8780086361169381,1.3853029058442992,1.4615037896364356,1.5796877242456673,0.2865363816428601,0.0006875000000000001,0.385359375,1.3369767798344137,1.946047724308759,1.456790526528946,1717.866520101143,1793.8979164896894,1361.8143476692173,0.5230721243500912,0.309505182275071,0.7228290103924414,0.995493678403678,3108.836135271826,0.03111684742627375,106.40657618070041,58.56059934582996,0.06177289205043679,0.09334369590569642,0.06726180768791942,0.07162261408171523,0.011120451467043583,0.005126905133703959,0.040709140630322514,0.06695158247251323,0.09604947376607953,0.059310180134654,117.7690368596336,132.07722718396064,69.153619537864,0.017587590514850794,0.035009190082862844,0.0401145213505932,0.00046477243208229444,801.8267762839893
0.35,0.07627250000000001,1504.8815954484767,1727.3225917126383,0.8715651786172952,1.410045025343321,1.5059882811687788,1.619679063390702,0.2505762587122164,0.000546875,0.39003125,1.365341397836346,2.004197937108467,1.4687633658084809,1726.7122085739425,1788.8469665851758,1377.6638154932193,0.5107884704871273,0.26776840790782186,0.7247438769823787,0.9945107289766366,4234.386061677936,0.025407346255561583,83.78246042723772,47.63759101626706,0.04874244790113404,0.0641326745063822,0.05577085306006077,0.05761179914113132,0.011087271562125354,0.004999389611180049,0.03719720199070758,0.05318049402105526,0.08221904896828532,0.05347020207267876,90.51933567505795,97.95107808786545,56.22339148106618,0.021284343334071847,0.03235878962041592,0.028417098628101954,0.0006038055389422344,935.799505661535
0.4,0.07308,1519.3156574781262,1718.7665509658736,0.8844284082002725,1.3868488738584823,1.4490003173552701,1.569951959157098,0.2897719966947866,0.0012187500000000002,0.386953125,1.3302766183389578,1.9313719628942447,1.4527237867661014,1718.8191850706146,1798.5731399873598,1371.189622051046,0.4967757038877975,0.3187914387194246,0.7231760892363291,0.9950083212153507,3258.8640585785674,0.03479372932009443,119.35132570250354,64.34665496515068,0.0674545428438162,0.10310222578551609,0.06411754892819006,0.07231583116938292,0.010817893532234304,0.009786739673532755,0.04556281882175833,0.06498329408562352,0.0970990287853355,0.05370311433457594,125.47055247909431,142.04977595092674,79.61905279980985,0.02439621058337635,0.04239614591376965,0.03801801322258768,0.00030536020949958464,735.9284656857233
0.425,0.069735,1497.5668800206365,1719.1712006743785,0.8715343193254991,1.358436244118926,1.4372194882340563,1.5608753244766702,0.30340669074675763,0.00029687500000000005,0.39326562499999995,1.3195295939070883,1.9245775112148789,1.4594077530441465,1720.685674887955,1800.8372429213453,1348.6774747006089,0.5069886531583824,0.33626255771670344,0.7183529810307799,0.9957773850274273,2858.9995072080956,0.02969452432688557,110.20566177436119,56.57323626162257,0.06365148422252999,0.09152479351918197,0.06489485870107911,0.07128446406899384,0.012227588317969317,0.0028996480794011878,0.03885394011048783,0.06313033901386612,0.09871734976392908,0.05756382697420264,116.03993892284355,129.41159224391717,70.27279967539499,0.016335766378294987,0.03652036882067935,0.0361358745049617,0.00041480683297255675,711.3482248664825
0.35,0.07586249999999999,1496.9749731604556,1727.1530727770578,0.8670460722508031,1.4206325733946392,1.5184236804561613,1.6394992946864,0.25262991143759583,0.00023437500000000005,0.38920312500000004,1.3795503315981832,2.032851331023437,1.474704270847405,1725.6058059116167,1788.1893231729298,1372.717994545672,0.5412723561099504,0.2535303216834271,0.7262751432914939,0.9944769200059963,3063.2939266502635,0.02622143386144242,81.86889166237857,49.71692657293449,0.04658779373559007,0.07372360114359164,0.05318611724532605,0.053740056968719356,0.00891820678120458,0.002083170566558341,0.04122785568016332,0.054203350294339384,0.06742709825910584,0.04919369182824658,91.08140560984002,99.8443382975525,55.596305884634276,0.022866337228738598,0.02525574381475899,0.03053369281423759,0.0005783733717043877,698.5856644912033
0.375,0.07319749999999998,1499.3024593009436,1727.6204201520177,0.8681125084087462,1.3915799956910826,1.4851996423792104,1.604340090022174,0.2688436583577553,0.0005,0.3898125,1.35493559993852,1.9805925311635015,1.46266641875154,1731.3594332918397,1799.3400644945305,1369.440258291995,0.5139162279556316,0.289409245887313,0.7174887026696193,0.9948079909717015,3553.6278374837802,0.024253113073376766,85.76312536872364,44.785654244454435,0.04924059046045813,0.07308972600273865,0.05468564473934545,0.055965136920407534,0.00933378001472631,0.00526114887643374,0.03875660226013111,0.05297550130844302,0.07825908774559544,0.052071819521801725,95.5096868338326,105.07900388551069,57.0412530221921,0.01539025772694446,0.03315848803594521,0.030163280803372522,0.0005379338182040036,724.7637950366485
0.4,0.070135,1508.9231860997197,1723.3328383835208,0.8758203252694772,1.380613404155642,1.4622075598115603,1.5778372350804377,0.285753722427498,0.000265625,0.392171875,1.3324390844851906,1.9485328348231465,1.4634080626379904,1721.2705689472118,1796.1143322150415,1362.9808906885444,0.5061640695579023,0.3106398301592856,0.7328321125399442,0.9954054016571271,3131.806510907791,0.024454790430506638,86.9436939109241,46.251083961556496,0.049071396191780886,0.0747933003732824,0.05880158621878108,0.06438868278170491,0.009392198191636388,0.0025054140594670173,0.03833637294051662,0.06041965834029034,0.08456557642993022,0.051661588352515324,98.71305222825664,111.29216284113568,59.84738182944955,0.020963963032341104,0.0334316916891255,0.028853364311402674,0.0005037173101757785,644.2275350189317
0.4,0.07171749999999999,1507.042957861281,1723.6488277796307,0.8747188824109574,1.3847102615711313,1.4627659484257558,1.5848236412414536,0.28540253026892953,0.0003125,0.39046875,1.336721856273159,1.9591226690558403,1.4669118414679132,1719.7553519914277,1793.0598217673728,1361.3753625618376,0.5086353624054278,0.3121463284644533,0.7138283877285663,0.9948901414273058,2864.341003909516,0.02974781830235621,99.07067956147328,55.41155415013627,0.05636702102025145,0.08573235739451536,0.06253487437000499,0.06997835238092602,0.011219731110518293,0.0024803918541230537,0.04036424731042931,0.06623216256851125,0.09163418741991422,0.05693818541374577,108.89495122939829,121.40327673482138,64.62053122567646,0.025287350086897545,0.03723884870106167,0.030139880274156823,0.0005352156878451071,503.4813203688346
0.45,0.067355,1512.9843675373459,1710.2750830303005,0.8852469561965655,1.3468301843036838,1.387208995838509,1.5241741352166898,0.32504180748386313,0.0003125,0.39129687500000004,1.2908311070213523,1.8754427331325902,1.4545180080919748,1707.75305507162,1799.1205990718631,1342.6682188525965,0.5102424449176898,0.3720297736271323,0.7278282201225919,0.9957045295123831,2783.443707395627,0.029616616535316772,118.10842887017992,55.24828182349445,0.07083907461931199,0.10136721001063226,0.0733002675725161,0.08164647618949582,0.01085330503377416,0.0034938562148434217,0.043001836693150386,0.07538523629800682,0.1111917034009543,0.07019286440045928,127.37819452480124,142.8452447891863,73.31443824992364,0.020003784914290904,0.043280144375817904,0.04289459203715704,0.0003547504873990777,799.7683245386739
0.425,0.07311,1522.8801712968661,1708.2608648094051,0.8921684534584035,1.3651711992305062,1.405080969901897,1.5328903710165,0.3073589925910278,0.001296875,0.38546875,1.2993158732420083,1.8843520847810102,1.4512588465631853,1706.3349008519133,1793.6664826845151,1356.6438676853315,0.5225926292669405,0.3533447217433752,0.7464834198761601,0.9955639739428489,3355.535268901772,0.03593414671311953,133.84936407033592,66.55034823105886,0.07834191674844894,0.1148631975908598,0.0774015420066293,0.08424429491814496,0.012281494725295801,0.008726405129512095,0.04826051334618708,0.07516480835620161,0.11142699444301042,0.05672310155166074,143.9933745832903,164.3517748131028,85.44553224406454,0.027837274366518727,0.048720055133312276,0.043661599362783146,0.0004370185255221422,783.6222879865254
0.375,0.074765,1515.5360514574359,1721.2506798425172,0.8809809385413584,1.3979044867530774,1.470587322773973,1.5884445306699413,0.2716750629337935,0.00037500000000000006,0.38746875000000003,1.3402359507191626,1.9635763365208312,1.4662627764247056,1716.9503098989244,1788.726408474036,1373.0536222118567,0.5085056053087287,0.2985499119517601,0.7262684591138495,0.9948789845043134,3438.513399770934,0.03314490571716865,104.59789683719352,62.20377179163262,0.0596444329121534,0.09002816072853236,0.06305322576234698,0.06621022767450951,0.011070033361820908,0.004556074242151899,0.03895859931950198,0.06270996173766545,0.08790226053265165,0.05490024157488568,115.76503245906252,129.01438393298068,69.18780373764928,0.01713096594595898,0.03457424968466302,0.03172315717256521,0.0004829861183709871,571.2612431218962
0.375,0.0734725,1508.089418402562,1725.076288642977,0.8744994293430358,1.397886141623644,1.4823344478226215,1.599718015308212,0.26850078052159504,0.00028125,0.38801562500000003,1.347816074122901,1.9802058747488962,1.4701442597123398,1722.8197667375416,1791.5658687613554,1372.6467927122833,0.5137930247077099,0.2878638760446357,0.7239971661813617,0.9949974864369469,3406.186379114218,0.027398252567453988,86.62916850312943,51.90045186519758,0.048154197635425895,0.07261900126733549,0.05274127368621766,0.05565112461894184,0.010459069103686732,0.003080780897353787,0.0417772617533674,0.0524942894663419,0.07798916358466704,0.05363205880392516,95.5983954876964,106.4384661371726,60.14801447990606,0.02218358365168841,0.03286911823584491,0.029753279590219478,0.0005504469837573056,467.5652564767177
0.425,0.0680375,1503.6389842575843,1724.8985678480549,0.8720741439042052,1.371176038127322,1.4535652958723433,1.5736275733357434,0.30040451618341735,0.000515625,0.393671875,1.33376168669005,1.9361405122355841,1.4527587701696583,1722.854650641858,1803.025273185869,1350.7310326316262,0.5124053184140928,0.32695064840795707,0.7122781919000716,0.9952014114198898,3063.5680066574737,0.025797792420088953,97.58686633289487,50.68622705721393,0.055958482846954254,0.08819871669789092,0.058947224640555705,0.0653925871169212,0.010401022077210892,0.0048440272098095195,0.04282155184874055,0.061559624224467355,0.085023938804735,0.05343727096544889,107.10473624735785,119.75894716719193,61.11087236921369,0.02277430293548933,0.038274772420202705,0.037141466557959656,0.0004040640682829353,724.9540781616502
0.425,0.0687225,1522.848703552714,1714.0449257510302,0.8888824755568333,1.3842846953233428,1.4286921667114842,1.5591897304572007,0.30461422566935265,0.00046875,0.39321875000000006,1.3173006232393722,1.9238974032918004,1.4613211092198828,1707.954815540498,1790.905461097756,1355.0353511047467,0.5427046660767728,0.32918045212863384,0.7474483333591215,0.9955399334748162,3925.912539360791,0.028776909037455688,101.28778180919909,53.553648792455256,0.05905991991736799,0.08884086026021092,0.0671654116413783,0.0722401374740578,0.011273455130747923,0.004281934251888975,0.04248059069666405,0.06462177351501895,0.09891408464407471,0.05450279713294707,108.04582286327484,120.86876404589415,65.6506049589546,0.01720612375339799,0.03942282308806842,0.033498272693023586,0.000346052063547231,972.1491323664352
0.45,0.06790000000000002,1509.6638606807473,1714.6784748805271,0.8809475344390697,1.3423701080385788,1.3930586831108878,1.5261781263543173,0.3216810253344298,0.000296875,0.38834374999999993,1.2941041622694098,1.8760034815632776,1.4512093533329569,1712.8005792428721,1801.9332750414585,1346.9355278133537,0.4796555298086986,0.37807030396093144,0.6993279128000293,0.9954807165392039,2591.1578036827705,0.03297673422278196,121.42733140300844,62.41563035725542,0.06987174225878416,0.10531613229639596,0.07722969769563244,0.08443489507139554,0.011938328663538045,0.003672340396038335,0.046461415022979013,0.07788397076280486,0.1088418948279996,0.06317991163336928,127.07046844520053,145.63535035268285,77.89342276723055,0.025672302644871275,0.045349353403694614,0.03685849333455173,0.00039641463315410113,597.2284179193529
0.375,0.0748075,1518.9703691655864,1721.1652121976315,0.8829080802271837,1.4103543925641457,1.4801557883782988,1.599278064641374,0.27307186864219035,0.0008593749999999999,0.3896875,1.3502683777381237,1.974365690967278,1.4629154716515007,1723.4219448279857,1794.7842468394633,1378.4873944224453,0.4993218138511098,0.2901314212841068,0.7289797657680799,0.9950133465091693,3650.704359355052,0.02953549464204043,104.59143048375324,54.99232584530096,0.059744769570268474,0.08721733697257449,0.059724817406890104,0.06404321230665737,0.01016430431397007,0.006323300630159458,0.03978089404789691,0.05770920095330042,0.08731498006585044,0.04885770406990183,110.33090890847114,120.18801232171265,63.73451320992866,0.01697755943540194,0.034515514228610475,0.033980395187344706,0.0005357174621819221,1006.6913704710267
0.4,0.0709525,1507.9231917714862,1722.4366730154638,0.8757378119882947,1.3826673807062648,1.4597462771027694,1.5807917132691798,0.286306420005044,0.00034375000000000003,0.3978749999999999,1.3348126259507638,1.9520106055369606,1.4632350813371306,1725.76286301227,1800.5197294054733,1360.9860716857202,0.5076465690849143,0.3138264742617074,0.7203252287161935,0.9954361822918226,3731.0521437112707,0.024548935694852413,95.03047988050196,46.351668882200904,0.054654997411663186,0.07580527004340039,0.058542078571943136,0.06283777068974397,0.00978973094753069,0.003862757879740847,0.03738492761127136,0.057002929787016474,0.087427111713301,0.05336241321073398,96.36461841583676,107.30023569711356,58.564596369423874,0.01887664937939614,0.03663733768158146,0.03558991877791252,0.0004238645847240036,796.4647508020688
0.375,0.0747225,1507.3002412255782,1723.466340016958,0.8748875704777143,1.4015343125595277,1.4864224573017637,1.6035700742570105,0.2696440841265366,0.0006718750000000002,0.390046875,1.3534232436881601,1.981477527003507,1.4648698493347871,1726.2240289634315,1796.9292204656647,1372.1777671344523,0.5129992143022629,0.28769977631139604,0.7278685151270736,0.9948674662129909,3353.6481661725365,0.029162141446574176,98.95482414571276,54.74289292090519,0.05540616208228785,0.08287175476522797,0.058074667551403225,0.062325865558877924,0.010531063328646605,0.005714372470742085,0.037336332291541104,0.05569879984024316,0.08948657079839778,0.05604087495794442,109.49287129525122,121.10304404467887,63.04549361172047,0.025974167016424,0.03474171079714533,0.03273650986158008,0.0004665465860109212,750.3235635009582
0.35,0.0755625,1502.1707704342534,1728.1234451703024,0.8695386911832429,1.4103912021417881,1.508774189266437,1.6233532911715758,0.25160726635470726,0.0,0.39246875000000003,1.367749926135536,2.0087770631083495,1.4693852879929872,1729.0178350478702,1791.6265486938348,1379.7640036501846,0.5032080953050678,0.2661437172626181,0.7300098970151627,0.9945512586822332,3557.0898472208846,0.02850115951588635,85.67348070673668,52.83213085091771,0.04749137517433221,0.07104610562827168,0.05454922911414659,0.05673586349734925,0.008785586326988731,0.0,0.03807013213711636,0.05240703857957662,0.07800989964280765,0.04702350863671031,97.09074661790831,105.76428263374352,57.4844269333751,0.021021941144083622,0.032276540627463476,0.02712336222855117,0.0005244659292662976,654.7723270525745
0.45,0.0680875,1532.1251989050559,1707.683766261859,0.8977399091703208,1.3624273159904776,1.3815060335414313,1.519758739651038,0.3262706451805197,0.0004687500000000001,0.38799999999999996,1.294846779828558,1.8582596351735254,1.4365076400729384,1706.6909792476165,1797.5118829430448,1350.9794641423252,0.49285817873565846,0.37810707035502417,0.722392102780618,0.9957082849706942,3473.7177759626265,0.030605634183104243,127.29796367822816,56.17377671839991,0.07521501564894305,0.11105547781082883,0.06722597481568343,0.0758100093854466,0.012823113734404798,0.0043944878470078864,0.04357043507356795,0.06996807087590512,0.1024524978042939,0.0650785144014844,126.60872942464273,144.75747248193224,75.43490984172186,0.031071725706168587,0.04792585722610693,0.043267713388322936,0.00038800181331700176,1216.6734543273305
0.45,0.06978999999999999,1526.1975449869612,1708.4664919459942,0.893909835030542,1.3537233329986682,1.382947625603456,1.5174332263000576,0.32550748701424337,0.001421875,0.38307812500000005,1.2909646676867725,1.8582110358161308,1.4413330995456703,1707.8788979107783,1799.99293787046,1349.688459149702,0.5189358414013551,0.3796144121175395,0.7231394386296631,0.9958411404893233,3409.511831260517,0.03311911683605103,133.43771956654484,61.59680674849754,0.07831138412931778,0.11187450915858786,0.07679140553692791,0.08656407541346632,0.011781239013796288,0.007643787688991302,0.04589047071816081,0.08171985230204677,0.11182826779182618,0.06924069710805537,137.9574040775033,156.88884726263916,79.67753414176968,0.01931662308650425,0.049072164985596356,0.039165483692083426,0.0002834900581728954,822.945784213287
0.35,0.07514249999999999,1512.4088016604687,1723.4824269336566,0.8778331991179575,1.4160072144240263,1.4984225403836335,1.6143802888385173,0.25286203768613974,0.00029687500000000005,0.387890625,1.3603754259163838,1.9982943651897669,1.4698501917245819,1721.2881719080056,1785.3368726840004,1379.4608203580801,0.5397200640093885,0.26537991647408155,0.7569568576950616,0.9946973028294237,4504.36921964239,0.024650906550267054,82.12144322344736,45.964625757540084,0.0473879644584518,0.06846145827974548,0.05416846672286487,0.052119375756690664,0.008898950382129591,0.0027616496853103936,0.035673538068985745,0.05095261574726966,0.06993548703761299,0.04829568150537905,91.11671825517608,99.48219863378537,52.50572933609624,0.026247841152470263,0.028417742962891023,0.02686275149354976,0.0005566129009499346,857.7497237624605
