sigma_m,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
0.35,0.071125,1510.2457136576018,1719.840997457526,0.8785350400777564,1.3907266217382277,1.467017995957219,1.5855111038045475,0.28374328618927974,0.00021874999999999998,0.390359375,1.3419674981053822,1.9528477250940817,1.4559050838694687,1717.6946001994022,1790.174644911938,1361.9779841982952,0.509683813720479,0.30866381746773647,0.7223635275973787,0.9952386451956954,4521.243611008664,0.026309492108362698,100.12727787165959,48.81014111573322,0.05901029645760834,0.0805917180837591,0.06626372482755505,0.0716702828988147,0.011242806827553022,0.003795427964999467,0.039130288056176826,0.06293383136718918,0.09870482652363782,0.05231581684892179,102.29984785837269,112.79847815690273,59.0348219912434,0.015657582146395465,0.03890853748494623,0.032489365554899986,0.0005454012809117551,1688.0644137682445
0.35,0.0711175,1514.3121689420802,1721.9199517375837,0.8797444554773338,1.3744192262722055,1.445212630355215,1.5640153634081742,0.2863162895074979,0.000125,0.38982812499999997,1.3206964063843487,1.9321247473318581,1.4641810180690007,1717.9989085225977,1791.2093130798412,1363.880031350975,0.4801410335184657,0.32622058824267375,0.7148269196595163,0.9952623011386831,2939.586132025897,0.02656884818259909,100.45711225729477,49.783639381364615,0.05754845969947991,0.08550433364109537,0.060078941058830757,0.06650358645151563,0.01005577556068673,0.0019724667297574376,0.03937189657908766,0.06213950084091363,0.09081522122364818,0.059770911922311355,105.53140883709251,116.84876465252377,60.445239307437845,0.026271268746264252,0.03757556969927256,0.034500650574802325,0.0005262382723422724,682.902475009282
0.4,0.07125,1496.64293534198,1722.3488082121842,0.869357761184602,1.3726132761315326,1.4611857094411231,1.5805912104862225,0.2877261544589408,0.000125,0.38479687500000004,1.3364928871235815,1.948475573364516,1.4590258366538693,1723.7561243385533,1801.50434956807,1349.448437881812,0.5298939903375532,0.3127669592506329,0.7119752845739825,0.9937532532584763,3718.388330375501,0.028473189143473184,94.16941380488353,52.13123846000425,0.05471501085048624,0.08295367369193321,0.06539373953444945,0.06858959688764514,0.0104417480824038,0.0018178799465311236,0.03913390660903119,0.0648190625472663,0.08890005551371276,0.05198307727036638,109.58518330268507,122.31597699079843,62.950442403004295,0.013563188860755665,0.040376910415128246,0.030070784619303185,0.000708798875161926,856.1545289904695
0.375,0.07393250000000001,1536.5539881632205,1713.8172351032442,0.8970898498159986,1.3699501758621377,1.4086622606990995,1.5301786668264992,0.29135371716855135,0.00043750000000000006,0.38349999999999995,1.2937162478947066,1.8863884031527067,1.4591250026013944,1709.7198900667627,1791.9812079128988,1373.7303861054233,0.4358113705743684,0.35498695309988265,0.7238419304785595,0.994226431640142,2820.209324688599,0.03534830892348316,131.1984883177452,64.88439293928066,0.07515779797631829,0.10101826732253022,0.07398548028440952,0.07785680451952566,0.011100205145347004,0.005962447588868183,0.04776259650605272,0.0696611447145431,0.10433137761913186,0.05654777322351318,133.16018251927323,150.7225893643741,83.65197400661053,0.05525180616476425,0.05253187006684609,0.03710294660207987,0.0006716268402406782,683.9252489234966
0.35,0.0720325,1503.6440176285814,1719.1028570791834,0.8750307538505296,1.3954691599484554,1.4747020213587834,1.5963220204306805,0.2865557401157704,0.0005781250000000001,0.39248437499999994,1.346491338465023,1.9732370782411233,1.4665496996604945,1720.3848795684555,1797.3194078358138,1358.1411200349007,0.5654373377197226,0.2938473668333231,0.7452147902581351,0.9953157134779744,3651.5996115472517,0.030146748477240443,100.78476627802063,55.67634335936471,0.057045073741133955,0.08998095413768382,0.06486620267007083,0.06919318003899075,0.01125025199866119,0.005015381614032476,0.04100376018866288,0.06336469070582976,0.09635797550827398,0.05959393062397592,116.037189524597,129.370702878703,66.86369595300496,0.016311066066368365,0.03518691149157021,0.032865222222316366,0.0003835334638443782,830.7455830389176
0.35,0.07052749999999999,1511.3565960467897,1719.0187601795926,0.8795471909427612,1.3875290903136226,1.458751003724156,1.579241420152818,0.28796469582566064,0.000390625,0.39378124999999997,1.3322708765314701,1.952178042859714,1.4662327729529785,1715.2737922811073,1789.0852957569116,1358.3153429402769,0.5289445684732434,0.3106387325133032,0.7424826803600868,0.9951300729479001,3252.6067682749813,0.02507417483687148,94.44428870325301,46.56159092258639,0.05538182829933498,0.08095264324025143,0.05837437571697911,0.0627526592735151,0.01187206965087152,0.003945892593491996,0.03790921258002466,0.05642119633648247,0.09184059895731732,0.06056836870860208,100.02833024283106,110.34003538459929,56.5083584751615,0.020543833482277372,0.03530726195317018,0.038290038361574255,0.0003844777788499694,778.0495320116506
0.3,0.071765,1524.1833927610062,1722.6502443448535,0.8851970604520005,1.3973444149585452,1.4598938185002206,1.5801766870542553,0.28663884442670695,0.001265625,0.39890625,1.3344932542911148,1.9511848460896795,1.4633095284331015,1726.977617073965,1802.3110963703994,1379.0708403195292,0.4713432163001704,0.3142364248386038,0.7281926924943576,0.9962712895150634,3665.7934828644043,0.026682855450644694,89.95333161207373,50.23215266200336,0.05280355925808763,0.0829254033806838,0.06770127802744204,0.07177645458716274,0.01062616331370871,0.010022423589600224,0.040475385556378585,0.0668283823290195,0.09279782263808108,0.05402712831285774,102.90335661082072,114.93220931667135,61.95518602523979,0.023121133064949506,0.04050798721908042,0.03045083498517724,0.0002926460377232503,656.6524789657019
0.375,0.07161,1485.3636234620744,1720.6816463260332,0.8635485793725262,1.371504664244022,1.4675590797841205,1.5901814173826836,0.2879983104768546,0.00014062500000000002,0.38756250000000003,1.3413346436993594,1.965986308348082,1.467060469540482,1725.5945356154134,1801.9582425768372,1346.4164469944749,0.5413717676341507,0.30700096377757946,0.7162366115344847,0.9945394158372904,3005.6034586577625,0.02873208833342956,98.45059588225416,53.42237185312286,0.05570354951873674,0.07924349937802133,0.061399392631928465,0.06512710337662372,0.010304094387255993,0.0019960287721811536,0.0394071793110088,0.0634240278766478,0.0841396938362716,0.05654317604374732,107.67316241990568,121.03749352800608,64.48256395939184,0.022271369690484655,0.03574367322407455,0.032341226225169224,0.0005583260020947991,634.7043711399789
0.375,0.0720975,1510.4083836435484,1720.4525084634608,0.8782085013907114,1.3939693643185063,1.4662905748650272,1.5890219365268141,0.2883414351413956,0.0005312499999999999,0.39046875,1.3446810056397793,1.9582470956264029,1.4576504175249394,1720.1981357800873,1799.065164360777,1360.886961770035,0.5192735876318113,0.30874831657507984,0.7172113284894926,0.9948295108243626,3600.980973869745,0.027569874750350224,100.71950473915528,51.66945951984365,0.056970196956808425,0.0854797666668177,0.06075295802751959,0.06689125227202873,0.009525726285884741,0.004409573214892797,0.04139858419605071,0.06421539968741147,0.08869079508540716,0.05876965328272224,106.27599080739395,120.36280566606384,65.8612333660669,0.01697399817635178,0.03883421526165105,0.029829505856227047,0.0006278295454706015,471.08847693001474
0.325,0.07198750000000001,1501.620579096339,1722.049493099803,0.8724536870256461,1.3831236859158955,1.465668693902829,1.5868061569470613,0.28689680031701975,0.0006406249999999999,0.39578125,1.3402393770921632,1.9585968388678767,1.4624714494640603,1722.2452971594457,1796.430721621682,1359.1676758727554,0.5229896935340104,0.3070725689053307,0.729032655080768,0.9960269684295844,3469.3673920433043,0.028276798682842424,91.99095156890455,52.779823999074125,0.054184967977151596,0.08380090040608441,0.05701690695154712,0.0654114756590352,0.010508261750476311,0.005236566705330412,0.04010940847778112,0.05958042363353139,0.0938019410861508,0.06298844494705072,104.57935646688436,115.17373800557364,62.90322497122252,0.01731000164959056,0.030051238363566348,0.03306559186760482,0.0004382742247270279,695.35031414736
0.375,0.0712675,1529.7621466770547,1720.346281646236,0.8894701260035134,1.393506358756897,1.4475388995230514,1.5684697212638536,0.28823965473774665,0.00065625,0.38917187499999994,1.3270375083488477,1.933105363934101,1.4580053002213436,1714.7234568439474,1792.735307501619,1367.7610989159753,0.4815976437408065,0.32132602886416023,0.723304094093273,0.9939382494163113,3515.4723416654347,0.02639944968649913,102.92910872280105,48.99897537877833,0.05817174402709814,0.0844505618580634,0.06112866265645382,0.06489616087562307,0.011501985674364147,0.00493700551321345,0.03930099381993253,0.06214130288055142,0.08811039784363289,0.05971197683443374,100.27775189961844,112.48460071416308,64.74485437937165,0.030027263195517503,0.041514081955975383,0.034104120804841404,0.0005529244055975239,667.1351460913717
0.4,0.07024749999999999,1495.857177784179,1723.3007742521734,0.8682565148275916,1.3670430499189212,1.4598025294943442,1.5764648829983239,0.2853773668308906,0.00035937500000000005,0.38206249999999997,1.3346883699566234,1.9407950697876095,1.454717324281217,1720.2364013781576,1797.5248458911435,1347.0580258199118,0.5521562580023164,0.3124460050441869,0.7270861015477448,0.993818469930838,3192.9639662552204,0.024773196074588336,91.58027542859577,46.74537818613285,0.051801933028542774,0.07220505601846837,0.06332477421269522,0.06598722410901403,0.010314014226365216,0.004937870832593234,0.04116378300460248,0.05731767626150777,0.0936321773935316,0.052812102655175185,96.81333615769032,109.56219422143555,61.6458197205517,0.021077307808251407,0.0409861960920383,0.02789970138801727,0.0006856597687486197,674.3839940643617
0.375,0.0713825,1491.0563801815204,1723.3174905054693,0.8656754456195425,1.3669370423087923,1.4654736784052707,1.5809531169496387,0.2863777043232069,0.00020312500000000002,0.378015625,1.3385242956688057,1.94630892504749,1.4554132353641234,1727.7263000523703,1802.9447139467209,1349.1244565038837,0.563339058743319,0.313639743908289,0.708116553024641,0.9943729120375377,3160.9629748335456,0.029649050469618736,100.70055314628262,55.28129487905402,0.05843873233745288,0.08755976240182599,0.0662451120372194,0.0712719337131823,0.011312977589969445,0.0025498448941798394,0.041005284410785096,0.06768624758829148,0.09349569313881462,0.05766531553833125,115.28856293686567,128.13950383302924,67.1289930940656,0.019653791028022345,0.03894309204014684,0.03137556601012213,0.0005350086781415273,664.4883855639773
0.35,0.070495,1492.8822850050276,1725.5177602668875,0.8655675341732778,1.3796042499748984,1.477927970848983,1.5953050027366056,0.2850880562923062,0.00025,0.39209375,1.3464913187811716,1.9710450287695835,1.4646087243957724,1728.7468522290524,1801.0747388821671,1352.7374740721116,0.530508691589207,0.3014308636310403,0.7164065728007111,0.9955197708970739,3234.0229338925083,0.025623523859922136,83.8084153834686,47.47043282722534,0.049550406346327874,0.07720537616236209,0.059657512637424,0.06471708827880199,0.010579065769696213,0.003767666718275384,0.038347086244426704,0.058248386194647284,0.08960660685146164,0.05175990148878295,99.99855109110091,110.79195524318006,56.33286174313946,0.015778003440150935,0.030157379914456824,0.029859589459273445,0.00043709541196140187,493.82437934336394
0.3,0.07109499999999999,1513.2827515278236,1723.6156815937832,0.8783204869846634,1.398340391047231,1.4732513409578787,1.593699470865969,0.2872977437534854,0.0006718750000000002,0.402625,1.3477597445099962,1.9640339594586016,1.4579381224687062,1724.6453836487715,1797.555852274718,1367.7821782383676,0.5100534022576254,0.30580657917452425,0.7287051891008335,0.9965274450781283,3903.887284590355,0.024084247445166292,84.61917214038371,45.81850601418133,0.04986993512192499,0.07425520678663014,0.058250711409768445,0.06471457035937005,0.01104805222813557,0.0047431848724643864,0.03971018052716457,0.05607774546943426,0.09591786054747478,0.057997550433916044,92.09703462323066,102.27346603290943,56.0363588493315,0.017036358499508377,0.028762341066586643,0.028951893779459618,0.0002289983923561966,555.403583876869
0.4,0.0720575,1495.5362811002801,1720.9998726391038,0.8692925539296829,1.3663491351108197,1.4554362360147324,1.5740306920924707,0.2866364337917796,0.0,0.382484375,1.3308373880145874,1.9411617133413268,1.459949145034112,1722.2955331228004,1800.098375600236,1352.581905588851,0.49976273930203446,0.3166891645116412,0.7140666919331848,0.9934882439449452,2479.572425518108,0.029459959160698084,109.968859304932,55.81400733389967,0.06165721640458226,0.08707858896238077,0.06354884929133488,0.06857277572072223,0.010621700906516148,0.0,0.04530430691015342,0.06607938105665388,0.0858849921287904,0.05354701485617053,113.08101845531931,126.1540875837983,69.03420618658977,0.02333367125941528,0.04018180721668313,0.03237529251973241,0.000808583636527359,562.4662038100244
0.325,0.0715875,1508.9430299777543,1723.1751023595937,0.876070592052233,1.3843533115445934,1.4604846014589563,1.5821431689096916,0.2860287809315951,0.00046875,0.3961875000000001,1.3371301954014938,1.951569378185741,1.4608584379974312,1723.1558334498973,1797.1596929066925,1365.6663719253158,0.5062510306587447,0.3102038228116563,0.7296401311210893,0.9961406369932027,3112.353853010996,0.027521488763328175,97.60153481551555,51.83139761207907,0.056509149659439144,0.08253539559904463,0.06413303227463568,0.06848259344828682,0.009948047096657656,0.004547385065892265,0.04055180906877028,0.06603287306237778,0.08796102276833792,0.05591418191390793,105.51757451745003,116.80262624271815,61.27754853490566,0.01783032546060059,0.032654399858231056,0.03588878027883361,0.0003423869681753747,747.0938782415767
0.35,0.0725525,1515.8293889194929,1718.5794283439484,0.8824456143649806,1.3899759476610836,1.4558530994797425,1.5768276398472008,0.2865813738819185,0.00103125,0.38660937500000003,1.3328903761188127,1.9447567979291314,1.459927727367783,1713.536045616848,1790.9292963833152,1364.6131214428606,0.5158002311356825,0.30993348594351217,0.7374228900533649,0.9952132717733201,3863.780241600387,0.030360949322279087,103.71950140750417,56.40767133528571,0.0596231266692561,0.09014208242909215,0.06356890320366056,0.06706215243614534,0.011903887880971851,0.006825889937400104,0.04178964890806544,0.06041726733249975,0.09273698511879416,0.05521453385642659,113.97993142741917,129.94790119884087,69.70925020695425,0.016302688998211304,0.03849144480100334,0.032929964813957345,0.0004959000718158736,1112.125260610904
0.3,0.0714,1506.4801748288533,1722.8131242706172,0.8748130977930468,1.388767212243186,1.4667150686981014,1.5886760404024278,0.2850189848343554,0.0009218750000000001,0.4023125,1.3384091418079596,1.9666171659763756,1.470310487221073,1720.1044964326493,1790.2557494079183,1367.7186267409677,0.5065847858615293,0.3047474049463267,0.7420656671770017,0.9967027978168699,3212.429580471834,0.02748827022567988,88.30531720732886,52.569859846317804,0.05071412336493804,0.08164877180809647,0.05734135629825924,0.0634664714343166,0.01022619922698621,0.007488907813184443,0.03770677367861112,0.05843093769185916,0.08675315531606743,0.05374674939589689,99.52002420063204,110.76284906724696,60.82766714728616,0.015360835293458532,0.0272638604107358,0.03337902988360617,0.0002804990297303267,722.217180515685
0.325,0.07096999999999999,1525.3681747625471,1720.1281994347974,0.8871708630093642,1.381891805858154,1.4425709620557405,1.5587142265937377,0.28692738759527225,0.00018750000000000003,0.39610937500000004,1.3201067883610824,1.9183416835646927,1.4547602883719666,1717.386393875854,1793.3140070740928,1375.5143478402495,0.47062336911272695,0.3260101303121247,0.7347984805871525,0.9958333902731563,3514.332854256506,0.030692574020436916,101.37753607666691,57.934501363912204,0.057190406070172395,0.09412219787658338,0.062102361016124354,0.06744447560817242,0.011195993888685805,0.00224565552790271,0.042075078798017425,0.06679344566547017,0.08414642418176412,0.05718030061418028,117.0635000627199,132.35291837303126,67.6599401032934,0.02628123774783165,0.0333436044621111,0.03811614551121537,0.0002999166274791893,911.4552730124074
0.35,0.071305,1511.0779550891707,1718.854701351382,0.8795580502044733,1.3786712566005201,1.448420207774161,1.5691975878888127,0.2864415349867183,0.000265625,0.39314062499999997,1.3228401388079205,1.9407794166898373,1.4686168538573423,1712.8192706730958,1788.5845001854643,1363.5410399554291,0.5132694396448104,0.3130833885857039,0.7615608373004759,0.995154173005767,3705.4639213671862,0.027908725786033282,94.8135675768143,52.49831127950667,0.05568121917643379,0.0827846351319125,0.0628533680113507,0.06723259983322308,0.01004487443140988,0.0029026775758556104,0.03925974886393665,0.06570386245840078,0.0846560349299834,0.055820921792211306,108.6172401499427,120.92753856109583,65.31253268085322,0.022061308792357116,0.035485055558393735,0.035435973413835475,0.0004769196042223021,852.1363774893908
0.3,0.07110749999999999,1545.8782877924211,1716.738133754096,0.9008155129572972,1.4080067300088657,1.4451178455967584,1.5643513110870426,0.2868714295506297,0.0006875,0.40084375,1.3289642601242388,1.9193609590785752,1.4454615451321404,1715.7969337578681,1790.2604457443124,1385.3529772243169,0.46973963045632233,0.32153730901925626,0.7489141991591691,0.9965377576924035,5396.181894389633,0.025521186174431606,90.93416872835176,48.17828269827298,0.05292428773770871,0.0826517280809001,0.06221571807977483,0.06457675694882252,0.009735265949586555,0.004730634867541565,0.039755981762968705,0.061789965728432705,0.08503263459565687,0.05541608072183475,99.212727578672,110.61077114004043,55.42087774631293,0.015458982193951424,0.030842414189965237,0.0363438505524158,0.00016758608816380246,1500.8102344226218
0.4,0.0710375,1506.6702342681049,1717.4372211092352,0.8775174191567043,1.3872923091147291,1.457998975749075,1.582872390027119,0.28948487823965574,0.000125,0.383828125,1.3385425358645957,1.9516417366261183,1.4592955321428456,1715.33830026385,1794.9868174926423,1352.904808970261,0.5394400755830295,0.3063092518279055,0.7328600207999466,0.9939422846251944,3076.495512314164,0.02635405270067583,100.92183936190469,48.79633365937195,0.05701010709445486,0.08352993757081002,0.06438873085486732,0.06816366395298969,0.009975071903641775,0.001707062535468458,0.039514803273385725,0.06470279028943375,0.09041812967536765,0.05776853172097088,107.22565771816213,119.15096515004288,63.74986177643599,0.01708722428795777,0.04170270842528871,0.03668318647805422,0.0006815953515519271,691.1931847533108
0.375,0.068585,1497.2895897381275,1730.697185677242,0.86532286842096,1.3773022787086568,1.4755471074017004,1.5931935203353462,0.28333898153432113,0.000140625,0.38915625000000004,1.3442139050482655,1.9680938711977511,1.4647781184569388,1721.9474203806562,1793.5632971799967,1352.7257698505562,0.525248194667279,0.30411505170120817,0.7097652603480575,0.9939876463876636,2826.9236996926593,0.021568907598670802,83.95995448394147,41.238107983310144,0.04743405065841489,0.06869103193127561,0.05292898848940791,0.0597743598237509,0.010385424050681295,0.0022706840069404194,0.03772576571041998,0.05198598417466468,0.08976926840656979,0.05646524214513087,84.18574362876889,93.00468266366752,55.853183170035166,0.020459076650589065,0.03174828244753971,0.03297416219909177,0.0006233842955664195,1170.5430297894195
0.35,0.07185499999999999,1515.2075077256718,1718.1236121886875,0.8822145094566366,1.3863486568619214,1.4518737653336684,1.572680668845784,0.2881302727806097,0.0007187500000000001,0.39410937500000004,1.327770317753168,1.9417576351498527,1.4637158918706603,1715.4919528538587,1791.167224089399,1362.7264873606891,0.5136777083666513,0.31486039802977767,0.7500341368184168,0.9952133235413492,3530.9326941225922,0.028071942843344473,96.00083827548795,52.05693568687966,0.05445817775744559,0.08613301041609345,0.06289173929493927,0.06322473701369964,0.009774330599766354,0.007089756585207986,0.04234078345235684,0.06124567831114456,0.0848676918768744,0.05783025645989402,103.33452020864532,114.96978833002227,59.6715943689664,0.02105811702757353,0.03516282963937872,0.03517574985702018,0.00039534098702903434,856.462352587819
0.375,0.0704775,1483.7938715533307,1725.357856473796,0.8602101024274237,1.3664107924928481,1.4738347954965565,1.5899366404896111,0.2826120218761159,0.000140625,0.3848125,1.3418570898084343,1.9639399357577283,1.4649176186188686,1727.6660259218438,1798.8170527422224,1352.8447646229197,0.5143105296563995,0.30224930924533594,0.7156479842816925,0.9944069848796162,2692.9572320850248,0.022746087438282634,78.94452178049923,43.457661784132014,0.04475277675033931,0.06481743091602847,0.05793277796776338,0.05979788639229382,0.010592094936865451,0.0016769781928740164,0.04017787598604486,0.05859693003443499,0.0815276175483237,0.05905659980332086,89.10294368614358,99.68487488749332,57.27185998633435,0.019767715084141695,0.033956529102661975,0.03420649789200606,0.0007065749411790064,659.7189744819602
0.4,0.07185250000000001,1513.0544787438762,1717.0731571790757,0.8816122084440585,1.3651477310657083,1.4318986801920033,1.5512748230236741,0.2882679573873782,0.0,0.378875,1.3153322212236278,1.9064576387206638,1.4507252416401588,1720.593879662422,1801.2005389436101,1361.5432936111142,0.5127210311370298,0.32890119854094424,0.7303743449081435,0.9934579059432085,3798.1140741260665,0.03028177246711293,113.41426915397092,55.5340345998533,0.06547283461163854,0.08661336816603739,0.06805955576756993,0.07222417695608696,0.011676926152263034,0.0,0.041174457343115034,0.06906212637855705,0.0939885871813941,0.05637440165776147,116.66154998773446,130.43611546959315,71.75963455677372,0.019613737399267937,0.042209399330248934,0.03717774061340179,0.0005508725791414466,850.3252154539124
0.3,0.0715475,1519.1407311096568,1724.6114237241168,0.8812684928041827,1.388845912167544,1.4583723390338958,1.5778746259905632,0.2857393514874082,0.00042187500000000005,0.40079687500000005,1.3344757031766366,1.9453017626173312,1.458763243721533,1720.7935947733674,1792.2563044970375,1373.3215900134237,0.482487693749498,0.3164880969333969,0.7185655676386631,0.9965224953882802,3260.2195042386115,0.02603137998166826,92.32704139464332,48.96053695824599,0.05435663205811464,0.07894580526909675,0.06367847453467604,0.06801682642852033,0.010017383757079697,0.004016293718638491,0.03862947170211333,0.06261126071118224,0.09119610019228223,0.0550640994124402,99.35259852800074,109.34399102714285,58.85569839628092,0.019347352845043766,0.033803123495538843,0.031032086603510128,0.00029745277019288795,654.0498452151645
0.3,0.06971,1513.9451029408497,1726.3643882080405,0.8771942632991849,1.3893623350263835,1.4650597053263437,1.5848227023531114,0.28437132328244613,0.0004531250000000001,0.40326562499999996,1.3376659911015418,1.9584010171383717,1.4652393308603735,1725.6503646804042,1797.112921560491,1377.028959869434,0.4686399293316319,0.3100324695919149,0.7240542026797527,0.996670170640927,3345.2491423086985,0.02338901237761011,76.36289158614521,43.85443378142502,0.04332725074827582,0.0677365295187919,0.05053698112604352,0.05357067493731131,0.009181656496615443,0.004969609791963048,0.03771008535006749,0.052987458213743475,0.07550006954143053,0.05774614096164993,85.08920130844757,95.57278741511267,54.6762652434586,0.014762547352061034,0.0246004996975762,0.032525644700295286,0.00031444983185786456,733.1963709861703
0.4,0.0704425,1505.0633607441184,1722.1056931200735,0.8742785813719633,1.3741611654698982,1.4525458622860823,1.5737185028370226,0.28627333907990987,0.00020312500000000002,0.3825,1.3310398461648834,1.9396799993120413,1.4584517390612861,1717.8631748531373,1795.3496965223912,1352.522871007325,0.5340816649768673,0.3143950774611269,0.7200373052773099,0.9933185083972853,3150.6240926436735,0.027567221364330482,98.43800519177985,50.97565659788729,0.05599440188515655,0.07789352759194387,0.05993380723539243,0.06331198780318423,0.009411622743475774,0.002974131635347534,0.039255771868605516,0.06054408932590779,0.08518736237099024,0.05626879749227785,106.47387444589398,119.15347311261098,65.58847483581152,0.019617152774751415,0.038392399103882965,0.032936642932826124,0.0006782548711902019,927.4053919926777
0.3,0.07192,1516.8516141760556,1722.1967788337904,0.8811044214092629,1.3861163067848117,1.45950346731712,1.5742781754780304,0.2837233648708888,0.000953125,0.39890625,1.3342127428829826,1.935420619998494,1.4516953291714991,1725.978502356653,1798.7013673296844,1378.9268153705564,0.4693938875191894,0.3171836605958616,0.7272195616961227,0.9964641339621485,3441.5646507654815,0.028237184703861662,92.63025721602632,51.970979581815335,0.05269914201533427,0.08517270572178802,0.05598867046251532,0.06363682401409108,0.011565023746396993,0.0072193418317998345,0.03819889099748185,0.059771030379490366,0.0874884935110605,0.05691673296221558,103.47528289677577,116.4112655197825,64.46632928695746,0.01849313147282295,0.029271084641764023,0.03359029224914953,0.00030667801539372927,727.7746694833858
0.375,0.07005499999999999,1510.3325409641525,1720.604180147631,0.8781950408407829,1.370750734365281,1.4385531938009337,1.5621537596294122,0.28911105999861386,0.00015625,0.38879687500000004,1.3196741648027723,1.9279435000337077,1.4622310741045839,1717.589480905861,1793.4943472209568,1359.0866196333127,0.4915176492390381,0.32844195097725654,0.7243930281257139,0.9945490131682305,2848.603158623649,0.025617610641900213,91.63431347721274,47.66910868959455,0.05429882465017604,0.08477075085466909,0.0640973914036129,0.06343851992190501,0.011103297962689029,0.002066993211769211,0.03803752451835392,0.060837381907599894,0.08660198609745781,0.06005905584567421,102.70057632245795,112.09176245454222,57.81614689641419,0.018751773312239782,0.041613428066634116,0.03833245165931663,0.0006684635826750613,717.5496033762937
0.3,0.0723975,1563.3899087527052,1716.7610468753253,0.911032496843328,1.3944399514719532,1.4115722023606265,1.531923136191252,0.28792991355034864,0.0005781250000000001,0.40089062499999994,1.2955869804274345,1.888239042695725,1.4585451180157583,1712.2699097680859,1788.0038644061797,1401.4750711018223,0.37821748925261434,0.34956048896301545,0.7409449786396791,0.996285757338826,3326.0726049368204,0.02901326410023524,101.45653921003509,53.612355264580295,0.0578390115575043,0.08961739225772837,0.06112129116168663,0.06572181259749096,0.009467764419628022,0.0056213312688699465,0.03804150372763115,0.060734534674765056,0.08912493572086438,0.05743700322798997,107.35040755302424,121.00989701213292,65.07180380626403,0.047359660440130735,0.036816341397521164,0.03669171233639671,0.00024501761781297004,863.1548301570659
0.35,0.07116249999999999,1520.881308959922,1717.9625168176465,0.885684947874882,1.4018792784751264,1.4580090702047341,1.5842860226887896,0.2908417519616766,0.000671875,0.39173437499999997,1.3418500014166097,1.9506908716426279,1.4545502625303839,1716.1716480592668,1792.5557542704137,1361.5956409779765,0.5419395214388599,0.30828458802654035,0.7284829806658274,0.9952055574404983,4162.306358560705,0.02502131279029937,87.47008358797487,47.362755281121935,0.052059714417577695,0.07949730697756362,0.0584728757601859,0.06405336860292642,0.010480598091000607,0.006094771548989757,0.04000170589624116,0.05841253642803088,0.0866705539798716,0.0508539308251366,96.49236462321105,105.67363762865011,55.14843487107195,0.01831147726963619,0.03283882409212552,0.03499800975074753,0.00036091049510187073,703.3413340648793
0.325,0.0700475,1529.119108274472,1725.0116774765547,0.8866676867942164,1.392076609301335,1.457290649719759,1.5713303200327902,0.2851192011483015,0.00053125,0.39892187500000004,1.3290277452039094,1.936741407882772,1.458500522518334,1722.9619997197633,1796.3387260993761,1379.6921716524253,0.4528880822212201,0.31503726160574846,0.736115965829056,0.9958279280825287,3614.9539922520967,0.023792230743459073,87.4385111360664,44.483263810196874,0.04955296499363022,0.07252670630057861,0.055853609756856666,0.05679720736053407,0.009859518142969608,0.0044972865082736286,0.037693637430398975,0.055405283472430435,0.08077139737732011,0.06041641888003544,92.7355726341138,103.8279193061809,56.97173654181776,0.022475894692089608,0.03106018819463485,0.03224422431798255,0.0004688842629296781,642.5428193464422
0.325,0.07037750000000001,1503.9346383971774,1723.7895118986803,0.8727334672497465,1.3855210187440223,1.4750017623974896,1.5889755959434004,0.2834926427409163,0.000265625,0.393765625,1.346526692159934,1.9541752762403348,1.452197396194681,1724.7683254976478,1797.8346552047528,1361.2675152591462,0.5275293541587489,0.3042532543225387,0.7270575278486245,0.9960008524193923,3954.417855064206,0.027809260934983492,97.93563316540543,52.128813415010704,0.05491753085293462,0.08409591356577106,0.05858627032227464,0.06174909295318083,0.010507329484677133,0.0025054140594670173,0.04231462040015691,0.05730156071115696,0.08542100817833816,0.05415194719386592,104.32019312089093,115.88232914426607,61.62811877251771,0.01975826543837397,0.032315544282490984,0.0352766190614736,0.00040208383721581097,1037.6048421650125
0.325,0.07047,1504.4009705647727,1724.1002238151077,0.8729462793276991,1.3853049121198355,1.4671526105066146,1.5883450723764334,0.2850306201093851,0.00028125000000000003,0.39740625,1.3368981501668142,1.9675011541588976,1.473002476071636,1718.489080318959,1790.7081322011852,1359.0509720553982,0.5359844610566035,0.3061673127026751,0.7337983380566553,0.9960485505353438,3101.6547378683263,0.027412207134778457,92.17090255430874,51.47962463126082,0.05324064743053218,0.0822418847982641,0.059503398468159684,0.06377805983414936,0.010034588496888763,0.0032353938612632634,0.04131518287430784,0.06155356091321829,0.08627876194290089,0.05881607934685403,104.31742155374138,116.81182725751418,60.13167306401938,0.016410052151577453,0.03047872599471153,0.03378812815942668,0.00032024431251674547,614.1113186425683
