lambda_LM,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
2.0,0.07285499999999999,1553.3051954497935,1703.5702920226925,0.9120814204097908,1.3969119429378025,1.383844603865645,1.5328103613433688,0.30913807598886023,0.000765625,0.401828125,1.304595894117669,1.8762923986535673,1.4396200409653732,1704.0371470755697,1791.6358879440443,1379.5175547497886,0.4333708910514859,0.35234090960143094,0.7493099954399938,0.996541061003683,3635.304538188847,0.026452390723713408,98.6244554838571,50.587469156896844,0.05617644139896487,0.08583991233843961,0.05432632013567143,0.06165699370235621,0.011467180467307684,0.0056162910011301045,0.04276660119455806,0.060183031197284576,0.08628946912795224,0.06363040365613026,99.56027540484955,115.21368879343112,62.32548539718698,0.014395267766862192,0.03587069648647262,0.03794786865275033,0.00027444273631119584,1061.676670036853
2.0,0.06968,1520.6035893681617,1710.3434981430976,0.8893219553450631,1.396286263907013,1.4185928151100524,1.571180264050185,0.3082960564997541,7.8125e-05,0.40303124999999995,1.3309739960187015,1.9325149868920914,1.4529864799988552,1711.873621026341,1793.7508014935418,1362.8611430003866,0.4766793476295498,0.3237587680715576,0.7523804574440924,0.9963501728781714,3063.3139282251477,0.021343795351342718,78.29881952447985,40.71159899939505,0.04586603670699082,0.07159619341550734,0.05941231330402668,0.05877018871249714,0.010662029279631963,0.000934239120554797,0.03790653338723419,0.055610573807803376,0.08166791452121905,0.0555053726868332,81.46388951484988,90.74555715893693,49.09629542957872,0.01826505262622674,0.03565657883736437,0.029376688595471382,0.0002983848541412903,536.599023993584
5.0,0.071715,1501.3121601500561,1728.7759256096685,0.8690490326623207,1.36174733102044,1.4684430217270217,1.569458685454759,0.2755935409042782,0.000703125,0.37901562499999997,1.326894672681926,1.9353823303823319,1.459647848251404,1730.0008933531144,1800.9812368006592,1366.3302495926816,0.49876063794182685,0.31876768746618045,0.699989565369427,0.9942209062114056,2630.873505027626,0.032828246602582954,113.2007880678839,61.445694660491306,0.0664802850254903,0.09751404665855481,0.07184489057517819,0.07854608004729172,0.010000737990123314,0.006788788292793863,0.04278612040848498,0.07127037090767745,0.1003410066893556,0.052301993118537,123.26751333821261,135.09983162100085,72.84428247963115,0.03891069045071986,0.04407402482388297,0.03810055530405756,0.0005995922216733663,584.6096842147041
2.0,0.07250999999999999,1541.7668704101823,1701.716311976176,0.9064380905817859,1.3953801103116716,1.388442513318086,1.5416794144889028,0.3105223248468695,0.0009375,0.39810937499999993,1.310316584690604,1.8898431656511465,1.4437348199790012,1702.8888327707275,1790.1718888939895,1367.7729040833872,0.48707094090825515,0.34308588831384657,0.7724582292016581,0.9962890787649363,4512.366847889339,0.02776031159767482,108.75380926541077,50.58899174127952,0.06424207665999962,0.08830413510735556,0.06213279197340101,0.06799165860648718,0.010657235213238008,0.006502703764589004,0.04119835486229244,0.06555861438729653,0.09197518517140225,0.06272361480431869,110.03461912159175,122.76437006557771,61.80833326184744,0.020811345608107743,0.03814416078140142,0.04841305581351486,0.0003122403345685389,1401.7083436055284
8.0,0.070825,1498.990876561357,1736.6270932614736,0.8638815645712742,1.3515833835454354,1.477913877829473,1.567300712559814,0.26490238745444455,0.00071875,0.37142187500000007,1.3208403900520305,1.938851144277396,1.4687691883972918,1740.2875354090654,1809.4555319963263,1372.560000638233,0.5165634682011542,0.3123111349953568,0.7024379071352004,0.9935145549725692,3144.832181339796,0.03415829877204073,115.06013731577423,62.82141194203786,0.06846748226161598,0.09860700911332843,0.07877816011910234,0.08121020417302875,0.011596492349023865,0.007835653191502288,0.041540052091136995,0.07238272865293327,0.10531620290394808,0.049897854548793016,132.49442122142847,146.701170695785,77.34025623715807,0.04903287129887651,0.039378346116979955,0.03707947199168823,0.0007531483118736904,615.6399423791836
2.0,0.07332,1543.9773503310796,1700.4901215903303,0.9083844754819012,1.3959681380213416,1.3852309330518724,1.5390989533224717,0.3124303324349737,0.0006875000000000001,0.39989062500000006,1.3069132775469927,1.888471295619766,1.4466508492113035,1697.867723405597,1786.7707515215163,1368.8949828153138,0.46696864588868187,0.3494571002215547,0.7566764175011517,0.9965730649124788,2934.2703705712192,0.029275887689359636,109.65655437525973,54.200706600622794,0.06392460881513348,0.08917619199652861,0.06774104398099828,0.07278251638203809,0.009635718122427127,0.005069439687973416,0.042332940848225684,0.07072456574094697,0.09309623882967437,0.061374423628671,113.92285785701173,128.7623291237693,69.77454185845824,0.014548109118191037,0.042322504525854475,0.03811662846435876,0.00017649163382552053,541.3928929903294
5.0,0.0707475,1504.7037593563762,1728.459881442171,0.8709597030966322,1.3737449046970678,1.4757363107168857,1.579099912675062,0.27712514482495676,0.0004531250000000001,0.38001562499999997,1.3352684236624135,1.9464874435828126,1.4586733046386409,1721.6024274393847,1793.5917141264915,1362.0142368775473,0.5382787362744466,0.3073848382025311,0.7119649813170225,0.9940532303349172,3590.6720848311975,0.03130061890362552,104.24552697867654,59.1161749583853,0.05891121760883647,0.09072864355003901,0.06855302252451263,0.07316563549294863,0.011273386472170648,0.004012888172423324,0.04004318652541747,0.06642102707645757,0.0959158998493212,0.051270074571705904,115.96901369781027,128.75860015490932,69.35124344250448,0.024313077936053962,0.040502704634281614,0.029453155735715827,0.0005773754129239503,901.224494609896
8.0,0.0673625,1482.8741516419698,1743.4785976867267,0.8509030963186575,1.3460458227220995,1.4953296046759967,1.5832820884407608,0.2645579877307668,0.00020312500000000002,0.371328125,1.3329788767695323,1.9613847098843389,1.4724838184422941,1747.4269770450512,1812.600054632475,1360.4264760986187,0.5455910913353967,0.3028889867187365,0.6850600224370114,0.9935721517183345,3086.010823162561,0.02509743201504885,85.2571829351478,46.83438089815231,0.05004818494436015,0.07737754065329608,0.0607019262809738,0.0636748668823239,0.010033010162942084,0.003487946599989025,0.0380441477461958,0.05998713763398827,0.08224157477508195,0.0502404334843144,102.85808584666796,113.16427929684653,58.66302032887631,0.03259397816644417,0.03189585828128522,0.029078131076262972,0.0006927435611109288,887.5150677363778
1.0,0.073835,1598.3791097520038,1671.4799749736928,0.9566039103675223,1.3885678211985226,1.2504689375377627,1.453382400404285,0.3455775384784247,0.000671875,0.399625,1.2389659158253052,1.7760399351017286,1.4347164105795833,1673.0050598127134,1776.4083117446892,1383.7491751207685,0.4184841806352122,0.42589196638197846,0.7978996269828216,0.9979198480431541,3475.8135114448996,0.028696650936999586,118.45705335809195,53.317015976284225,0.06880115374374705,0.09688869271985583,0.06060718569095193,0.06893221199437898,0.011938701277031557,0.0047431848724643864,0.04355824046607025,0.0629246054652998,0.0979105842700993,0.06717419221256056,114.06235241370435,130.829662418235,71.03418672525997,0.02128466395304139,0.05496219526270871,0.04244016597221936,7.044340016573303e-05,535.2078851760733
2.0,0.071405,1529.9958137625695,1706.801014544432,0.8965952028803492,1.4022587480583366,1.4161688311067326,1.5655602856289885,0.30769733597055615,0.000546875,0.40193749999999995,1.327548869250732,1.9242645485433292,1.4506541759422953,1705.636283355904,1788.4331330626792,1362.105071708801,0.47936617110762453,0.3332926509402394,0.7450277294780031,0.9966533886070524,3322.2678459249646,0.023281880830379638,93.19708084195929,44.950783801380624,0.05244996069991647,0.07739687807832589,0.05555450537947276,0.0631822808966204,0.011252788902655889,0.003696724426350306,0.04131571470094642,0.05939905891915525,0.08775790278298735,0.059652460759519764,90.35459051837722,102.7328536293089,60.184158364279874,0.017632716821569017,0.040515648772833014,0.02981363222309207,0.0003393647798074095,911.3537737394018
1.0,0.07435749999999999,1602.5030900275503,1667.3167231047116,0.9615516146849601,1.4095252406351633,1.2599077024119087,1.4680148034647778,0.3502120854147016,0.000625,0.4023281250000001,1.25201167991634,1.7932334989037357,1.4343796175891808,1664.9261320310986,1773.1893884628296,1381.3121423293808,0.446043944184493,0.41237338847617155,0.8092667977636597,0.9978672513070831,3496.781970469364,0.029081604043621787,114.0510763041816,56.43497894175989,0.06661528636615086,0.0909507443211407,0.06434149783782907,0.07136802189699301,0.011859118586669635,0.003952847075210474,0.0444601927597528,0.06971881419594092,0.10005184573302871,0.07801459946110563,103.00411947677698,121.97448963230796,69.04178691240803,0.011147442002293185,0.054201381843353026,0.041857113041484734,9.948131003422764e-05,454.9200594598444
10.0,0.06822750000000001,1486.325369149179,1743.59265018777,0.8529282381366659,1.3504148623200538,1.5018551097499198,1.5849293046814166,0.2609302672757298,0.00020312500000000002,0.36762500000000004,1.33563908681184,1.9614066172805955,1.4696658435160463,1740.775076784714,1807.3700292053563,1360.921994065216,0.5824580594402421,0.2956957259509061,0.691084856052484,0.9930365592210509,3221.0553955393807,0.03070506055603862,101.76851119398648,57.53023102979239,0.05852522723543045,0.09067892151307484,0.06742371661161417,0.06961663838410181,0.009282900629928821,0.0028051553405070103,0.040435906073686544,0.06562551169462716,0.08718053287668219,0.049308311283352044,117.56636302885077,131.62995742710896,70.30408690016789,0.02907375184804411,0.03431084214841877,0.032885102908543365,0.0007014648177688253,808.6096439880254
2.0,0.07180500000000001,1530.4126225667499,1705.0755583821665,0.8978265851931556,1.3980316132113717,1.4055082329532496,1.5585646304073453,0.3100460260909591,0.000265625,0.40303125,1.3230413321073586,1.9134407872671448,1.447336263746173,1704.9581387501466,1790.8843232095958,1361.958711518483,0.4901941460927407,0.33244368901079935,0.7582233598204732,0.9964925828457128,3416.401218579486,0.026880326913934636,98.83164418122233,49.8997065758047,0.056117974167990164,0.08228820836484334,0.05142868959316191,0.05801348845982596,0.01040033070677239,0.003566849044937982,0.03917347984845742,0.05507676346276602,0.08254208355154928,0.05848152004114988,103.56359792068496,115.77525695052204,62.10256485346717,0.01461610779408276,0.03489067986643707,0.03358197310246742,0.00033488630998964187,718.4172985310723
8.0,0.06785999999999999,1487.8548161188287,1741.729560776789,0.8545644426907262,1.354820718136205,1.5016606347505754,1.5865125706395695,0.2635628679173065,7.8125e-05,0.37262500000000004,1.3382927977508103,1.9614905406860685,1.466521550864342,1736.2742166619876,1801.9032638042938,1356.17179048829,0.5683446124403478,0.2983194611213231,0.6936380818167212,0.9929983310617138,3416.9146308802533,0.026311221940457246,84.95399738311035,49.48021379066095,0.04837928916513094,0.07684442843885154,0.05495753576031881,0.06043890075486355,0.010034964364613694,0.0009342391205547971,0.036145106861095316,0.05587970901561297,0.08172950399501919,0.049907821890983056,103.84195448715194,115.43165366315742,59.958387340782586,0.03912640822158775,0.028927368970618192,0.029427226967913275,0.0007138029489688591,625.6863190655877
8.0,0.06704,1474.3911396438045,1743.916370421204,0.8456656994122074,1.3467946171018992,1.5084192480146954,1.5941830803115136,0.2622356693892506,0.0,0.3703125,1.3441751762432443,1.9710215082242166,1.467417596970488,1742.8405354803008,1807.0728767046585,1351.0817247407163,0.6050920693639419,0.28845557772623487,0.6965639175509808,0.9934736018751776,3922.738524943773,0.024316833675460277,84.81789408488538,46.200918789239694,0.04728651537736579,0.06733449442340007,0.05853335896460216,0.059816601891857675,0.00913818868837238,0.0,0.036356255909402994,0.05716477991038123,0.07780951454810162,0.05060041719714488,100.15669284984911,110.53496170639444,60.650513995049245,0.026965531110934006,0.030336981722712097,0.026714193772606965,0.0007631394863564108,1171.166650712792
2.0,0.0730575,1539.496237739964,1701.4542792549462,0.9052636054649124,1.3880320088428735,1.386915013647652,1.5360609252224584,0.3116805026493612,0.000828125,0.39590625,1.3024395589181283,1.8875652061475836,1.45059101325473,1701.5157415551605,1788.944776482632,1364.5855774129063,0.47387753235187996,0.3530899462393572,0.7607611095432725,0.9966942905618162,3236.635081900457,0.02939700994574106,117.43175797776831,55.350642694208034,0.06853387904577433,0.09168903176867485,0.06756373627954367,0.07379491619828313,0.01081460387411273,0.006789075985314571,0.04477416203501189,0.06856390686273725,0.09972204311667124,0.06244509524051525,117.71994652402795,133.7162498670728,71.40766628730498,0.014455446349372628,0.049004785005444335,0.03913152443526049,0.0003132895571192526,1015.6751967261258
5.0,0.07003999999999999,1483.519296692466,1729.142047588191,0.858274534501104,1.3707553668447219,1.490558875918844,1.5983599538757869,0.2753771520584969,0.00020312500000000002,0.38310937500000003,1.3477592373957241,1.9768298119590921,1.46752233724011,1734.4225467830618,1804.6818685413,1354.8777779137233,0.5656991586794347,0.29334455933075115,0.7161451927131983,0.9943316655184029,3366.144498615195,0.026664740763787654,89.80751056436283,50.574476749951614,0.051220089115492404,0.08052480250326895,0.057491590619129784,0.06162908462784133,0.009517476930190583,0.0029741316353475346,0.04070136752443799,0.054518376850506464,0.0889786120052551,0.05548352180803284,106.34146108792157,117.28694076164098,61.87409462704682,0.030283047386024838,0.03216258631913713,0.032586458089300045,0.0004532005505743412,895.3884931857933
8.0,0.0687,1504.0550387540725,1739.8442705384048,0.8649472088207883,1.3468016971651064,1.4756944367298497,1.5588560522048778,0.2670208441509332,0.00021875000000000003,0.370453125,1.3150349979756613,1.9262491555281247,1.4658663262955793,1740.1415065025424,1807.4538382195774,1374.8953673287813,0.5011468799745813,0.32092207849380644,0.6909994186473125,0.9937728037422598,3053.22804084319,0.029513132670050447,98.03195257004583,54.38403355406941,0.05704904875587589,0.08462809186577086,0.06690193818368945,0.06800630374770052,0.009283063514276277,0.0028557439376631797,0.038872409353992644,0.0633987099752543,0.08796077179482473,0.05126080450433974,108.85228092427793,119.6241914498337,65.11167776632219,0.04193537929438585,0.04041212446758394,0.03288178365384276,0.0008495750116399438,922.32581614742
2.0,0.07209,1513.2830487196188,1709.005428104409,0.8857217203883119,1.390102605156976,1.4200925216465023,1.5707067017209853,0.307752888753094,0.000125,0.4004375,1.3289274496821752,1.9345602793640018,1.4571304498428816,1717.1605447152094,1800.0060996083564,1359.5529928125732,0.4849394200175272,0.3304692878801696,0.7440751377442146,0.9963350950086355,3027.2806573868916,0.026581702353310616,93.77324862081619,49.08848547062834,0.052900754127725304,0.08272612269400059,0.0577537482669098,0.062009567654569754,0.011029432609242749,0.0013919410907075056,0.04164353003468846,0.06085777774204545,0.08437162385872152,0.06026082768568749,100.8258031635654,112.98273751131698,60.62693027442441,0.01440890701321091,0.03745926667885391,0.03722976620119897,0.00035202589943945906,730.2214680411407
10.0,0.068535,1478.9283354346244,1742.0674528010547,0.8493932973104481,1.3355243468804252,1.48852920410205,1.5742380574775112,0.2633098984423173,0.000234375,0.365375,1.3230063248019694,1.9540677810230245,1.4778497930541636,1739.8123021854983,1805.6516862064645,1355.6342290863902,0.5784546412989656,0.30547297420758146,0.6883118423178172,0.9930556102039003,2977.8666652351035,0.030091008208433277,97.54097552277607,56.85053340687513,0.05590575000070083,0.08384497399212006,0.06748051341032106,0.07144676802018195,0.010052686895439965,0.0026227203643116436,0.038165142800728524,0.06381628711550001,0.09444188984251042,0.05007494490622141,113.6572777739798,125.99307873966612,68.93540616325095,0.02848407434510229,0.03659514890148579,0.03250190681650758,0.0007278651705167035,653.4169573226432
1.0,0.072305,1584.844442761732,1673.2046113788913,0.9475947856814847,1.3883343788806093,1.260504964750172,1.4681564640720572,0.3470714779976845,0.000484375,0.403,1.2434876355698614,1.8065416830831318,1.4541461618343994,1671.7841707185098,1777.6170288846424,1373.3286120195955,0.4502295876256892,0.4125304539661912,0.8250209053833844,0.9976631794178917,3505.148053435268,0.025552533631716425,114.6004261346471,48.479267995653736,0.06866396310412809,0.08104688153526968,0.06592884263609061,0.07040833291344532,0.013096082344665298,0.004827062989994537,0.04366491726775627,0.06402219764864907,0.10087481298452279,0.07033513582093404,99.58139962666512,114.88301966632085,63.20383649885458,0.011107607948006637,0.04789401530269767,0.04326373127004928,6.712594460684e-05,699.6360863096392
8.0,0.069185,1503.2720973433334,1739.0467021355382,0.8649076594465535,1.3498292712055262,1.473332210425873,1.56248038219093,0.2662943983144949,0.00046875,0.36859375,1.3148981388977392,1.9364355718265094,1.4738572110154964,1734.7844375886636,1803.9053002819855,1369.0633635101874,0.5233740377311921,0.31555195814469583,0.6990859079303137,0.9934188122486564,3860.682035655028,0.030964266098197756,104.93665975474481,57.794898917207064,0.06047100745689736,0.09232160530701333,0.07086035877864656,0.07231012704671101,0.010680773584772072,0.006844748785565472,0.040540476975949605,0.06712690808474836,0.0922827743172413,0.05191295596796744,121.37728505830205,135.87043448018946,73.31786766615008,0.03363500862843379,0.040547251186026555,0.03151806651107135,0.0007446142894256579,636.4487673854744
2.0,0.07348749999999998,1553.7251564758242,1698.705395962189,0.9150713843010422,1.3908223457495579,1.3699986308612018,1.5224418587590163,0.31149030838373515,0.00140625,0.398,1.2940981147844852,1.8668967488893753,1.4436080304985748,1699.225724628471,1786.9098887028294,1374.2255687530735,0.4495782812592741,0.3614235460805869,0.7694920815481546,0.996554903004879,3202.3360383968434,0.02847524966966926,112.44480421316956,52.91293383238249,0.06587329942954266,0.08773140410948596,0.06909417867984424,0.07232684636529083,0.011740860237459629,0.010066914792402884,0.04489901864183671,0.06556839719689873,0.09826076101344385,0.057512143208237526,110.74642983653445,126.25202201991495,71.11898621035121,0.03957573474993222,0.04821062676112463,0.03992913628496956,0.000277830343499297,820.4186759493984
8.0,0.0691225,1481.3946332054104,1739.284139147631,0.8521536585460752,1.3485191592416164,1.4926345445284488,1.5841707661862217,0.2655075729798773,0.00021874999999999998,0.36754687500000005,1.3318582786807094,1.9643015464697227,1.4762223883086036,1739.4009093458872,1806.8829731869346,1355.2723591862073,0.5827987135857097,0.299441904202379,0.6995708847304776,0.993671035066123,2699.3558620843723,0.029592524288238727,95.29352946745352,54.849661968206554,0.05486856381136246,0.08361157788191537,0.0698347000133765,0.0682331018689767,0.010904916637081374,0.003085848495551912,0.03953857083892101,0.06645129488260607,0.08550117924917487,0.052573209972474846,110.30872956638171,122.60298972125322,67.08632036153782,0.03499643793074395,0.03635806888267838,0.03160356031716177,0.0007150985958984909,504.21730953154844
8.0,0.072875,1501.4901140468417,1729.3558391884349,0.8688525723972108,1.3550976339446064,1.4683771383944924,1.5624648633156895,0.2705573913603067,0.001015625,0.37140625,1.3164638787060505,1.9332731367309932,1.4700377627688106,1729.9374013826962,1802.5921181610654,1364.7006859960754,0.5465982139758391,0.3133321796982647,0.715040299444388,0.9938578999660461,3700.100765796625,0.03440100834277971,122.5985643284659,64.52109992921882,0.07109065680898323,0.10435978405846086,0.08274077900364186,0.08534717466389345,0.011748989961277713,0.006948734568925122,0.042751724654538796,0.07996335925989533,0.10420292525340683,0.05266970238636049,140.18157598851087,159.17364621895433,83.99632854401034,0.03227383449557347,0.04779488252320653,0.034347876904379564,0.0005508180885734606,1098.8799920241597
8.0,0.06875,1511.0690251736619,1739.112207986702,0.8693260998408903,1.3538733260989948,1.4702621358369412,1.559833901865067,0.2641862377239145,0.00065625,0.37018749999999995,1.314871559921924,1.9296174849268142,1.4683549902031807,1735.4460699937056,1802.2886449879159,1372.165480063036,0.5160486134913032,0.315672429694064,0.7052215612205083,0.9930711967966006,3700.4684510681545,0.028581681196178765,106.33703648696553,53.89499681214089,0.06170247157572981,0.08390909960604677,0.06993366204634748,0.07079391846873223,0.009776290408970885,0.0076008197543094,0.03936860067045818,0.06342652025152773,0.09358558520568684,0.04946406412272812,116.2484723622257,128.31012449487497,67.57079895492706,0.043618677847002164,0.03916209342918741,0.03204088400169697,0.0007265752820642646,725.0503600117396
5.0,0.07036,1498.3567276082329,1730.1496310753255,0.8665082517141894,1.364460071029044,1.4697635420194959,1.576596333198773,0.27751797205990814,0.00010937499999999999,0.3824375,1.3290056006383792,1.9507566951532391,1.4690907243073719,1729.0282804501028,1800.831635235954,1363.4036112868773,0.5181765312429705,0.31192122365170233,0.7060950252339162,0.9943054333350746,2854.0165506493067,0.03239861725444466,110.42281856150504,60.86697191385363,0.06302648486390093,0.09565073984771429,0.06776240438082791,0.07176802830992113,0.011130575401497674,0.0012838198313529043,0.04209777495604726,0.06654138574663529,0.09596472920787807,0.059885314217050345,124.48229083111205,136.89847660152273,71.62458018256618,0.017176220815681646,0.036026204695347015,0.033862295679207184,0.0006161915074820335,685.1201985658416
8.0,0.069925,1482.854676943588,1736.8311009340534,0.854258127761314,1.3534000899639391,1.4944535770195078,1.5854605034118896,0.2650116543759012,0.00025,0.36842187499999995,1.3363079025020381,1.9613199885283408,1.468877347015235,1740.3814824315057,1808.5986984255528,1355.235917975544,0.5954633598964978,0.298646418131896,0.6956154748969735,0.9932855373696082,4419.766974291267,0.029219931125859945,98.64711765858462,55.66904599392308,0.05761988227633016,0.09102521130389356,0.05909760168455328,0.061099121163075816,0.009873114684819396,0.0022395591083961145,0.03964428934581089,0.05949229937106079,0.07634979777341297,0.04916617882601398,118.02675605649516,129.7556917340973,65.00989376783319,0.021997064631396213,0.030060454736134862,0.03637883314507109,0.0007204216445058126,1748.0756901511209
8.0,0.06964250000000001,1490.946167052399,1738.6769299550465,0.8580818616683592,1.3512013693190283,1.48591783544831,1.576439224920526,0.26602601816622706,0.000484375,0.37,1.3275702188963314,1.951809688565839,1.4716073886540146,1740.6817353975348,1808.7359165301677,1367.541708174962,0.5387035205707277,0.3013648467031958,0.6979571927906014,0.993446989122956,3089.0557881344935,0.031061546866664562,105.39742433513146,58.427819180676366,0.06174129202592879,0.0965158569327592,0.07284161963380519,0.07414635234550569,0.011157096867385061,0.007319424472550761,0.03981402077158246,0.07068746048768802,0.09045914519204334,0.05095753565050609,124.53273579500127,137.546929821495,71.36658246732685,0.038690119757638225,0.03930320187982516,0.03419611452252026,0.0007205197999155675,801.5069827050795
2.0,0.0742175,1542.2374186588297,1697.493791783901,0.9089495607759818,1.3938057567594995,1.377436413817726,1.5353010576430457,0.31154141667603147,0.001171875,0.39971875000000007,1.2992617472360184,1.8909575346339897,1.4569096205885512,1696.244391666149,1782.6193003067633,1369.2269618253447,0.4609906829922706,0.3523083822082586,0.7639607797893097,0.9964281166528665,3336.173620294782,0.031607201612132624,111.5889237070217,58.97045677279894,0.06378707248739092,0.09307571998399189,0.062419021466659376,0.06931557412989206,0.00986135898984733,0.008777509768401002,0.04432566579801707,0.06603292592257952,0.09223186457491378,0.06223877610192266,117.5699605835775,133.98935667369366,74.33469854706681,0.014536120154200792,0.0399445162901237,0.03465603722589732,0.00021652012334518494,807.5842748036486
5.0,0.0716325,1485.5669413088667,1730.5360124198755,0.8588872228556926,1.3816728745547864,1.5022065591194151,1.6105488336702996,0.275023509145603,0.000796875,0.385140625,1.3592087134553572,1.989661075815215,1.4645849974754441,1727.3412590572623,1797.7673383856777,1350.1891474765382,0.5930236186335215,0.2855167283055558,0.7091243563908621,0.994773553617706,3822.9213760449,0.028401891552324452,98.07938423539426,52.880266160292784,0.05739839992803954,0.08766308166893313,0.06650509457582962,0.07066283195911112,0.010399440040130298,0.00586716149295168,0.03852251459678321,0.06279444906875094,0.09643639535235704,0.051306185994940495,111.11131477599427,123.2896880707173,67.03297755493026,0.020416297864256257,0.03175490900121115,0.033562999656662706,0.0004871386281585264,1106.3590600826187
1.0,0.07379249999999998,1612.8090958427522,1662.4063204834324,0.970355775782662,1.3921910656062702,1.237253625532017,1.4371878150250197,0.3473712193405633,0.000359375,0.399625,1.2241477347747516,1.7579666281581183,1.437162125638494,1662.4907545868714,1769.1009689246641,1389.654410618432,0.401146533352134,0.434881437405557,0.8346541765816855,0.9979142510749329,3174.024146774519,0.026483663714637354,114.81532885767645,50.15097277071791,0.06533151214191014,0.08631259616786921,0.07400787417370593,0.07529158907930006,0.01092248154646968,0.004303857962267691,0.04330641190978537,0.06749583180414052,0.10229242320426567,0.061523560642086576,102.32651274180947,121.3367589657408,66.45476205213636,0.01380445048482342,0.059822072375710175,0.04680085330804715,0.00011328802272748228,596.5902776891561
5.0,0.07103,1495.5692834776478,1728.79965542295,0.8655649841605108,1.369861163165741,1.4826874922713245,1.584541711865519,0.2759541805667738,0.00042187499999999994,0.37639062500000003,1.338425978235107,1.9562107313830956,1.4624958135553223,1728.1710308658273,1800.9530291292574,1361.1410819699145,0.5487833174776487,0.30401810863808165,0.7087136219169645,0.994258188738705,3074.5721902219243,0.03149673157646677,109.76055962003763,59.38857690968785,0.06304235374746918,0.09879926652647332,0.07156829995511187,0.07644075023692343,0.012630017638524758,0.0033827673928863333,0.04098303467118285,0.06868135931532271,0.10060036377237026,0.05187781734646981,123.29307518626281,137.59636175155848,70.4543803896988,0.02091030771821668,0.040104307873477595,0.03991027146646163,0.0007441797456741143,973.336710312337
10.0,0.0682125,1465.5918526239352,1743.787124040621,0.8410534936749735,1.337920684926731,1.5046135080919079,1.5928404775673488,0.2624676935843974,0.00015625,0.365390625,1.338286725748433,1.9778732071273828,1.4789340395994481,1748.4889905388707,1814.6392400661655,1348.6501954742632,0.623717863414463,0.2881601557836842,0.6861173788686052,0.9931145576665935,3309.0335761777496,0.030578462089353,100.5579453927088,57.84772062785334,0.05931707892854504,0.09224979189050714,0.07311126058820897,0.07745377954485295,0.009692518349595738,0.0019200321449132044,0.03890272009589271,0.06984656260056224,0.09875184292151924,0.050489516365648975,124.27347625394397,137.10522768909348,67.99484503867745,0.018914236771765087,0.033329248092056625,0.03386272826203199,0.0007746537313502188,463.04560493818946
10.0,0.0668525,1480.990014717385,1745.5667787448335,0.8487569889584278,1.3413344918605818,1.495946106126848,1.5816815524576038,0.2606810983369164,1.5625e-05,0.367671875,1.331185653659917,1.9599153848963307,1.4730372001007908,1750.855176832998,1815.8496660994656,1364.07091481183,0.5698566368756448,0.2977899848133432,0.6861369249516821,0.9932181371019101,4137.120693949841,0.02542952503980361,82.70195411180964,47.399576438954604,0.04756149387286879,0.07247725869518576,0.0583407161325491,0.06034742882995946,0.009857368368714679,0.00031210913055372156,0.03710876315285078,0.055123171157634106,0.0805762115779405,0.04575332527692978,102.83194704686026,114.1253921638696,58.57207380001563,0.04482093477530499,0.03016416260988862,0.028667750078372117,0.0007580386687596988,808.9910419613617
10.0,0.07077499999999999,1484.1967505499854,1738.5458736315334,0.8543778029841846,1.3447784652528367,1.488600121704932,1.5762164943472063,0.26340356531675974,0.00035937500000000005,0.36485937500000004,1.327898597418967,1.9511559707407395,1.470534670502078,1738.0957249011083,1807.0765535005503,1357.502286416159,0.5913958062964422,0.3000594585244879,0.6940889409479587,0.9931616972554933,3143.7882665685484,0.0355321597288991,116.15747183654095,66.0034025388417,0.06758704157050521,0.10163695675077067,0.07643943739326532,0.07683310136586366,0.011404532740946651,0.003151101927798432,0.04228807167345627,0.07082745011335459,0.09899240709415189,0.053731464080481336,135.31361523589737,151.13263532058414,79.20588366116426,0.025074049918179502,0.03842670080748166,0.03515096961299592,0.0007117682563251359,783.4460889210486
1.0,0.0745675,1604.9428400264792,1667.2575938270288,0.9630848497203393,1.39047015288397,1.2419559884305795,1.4467865114680263,0.34866482033227486,0.001015625,0.40493750000000006,1.2285238122587483,1.775667404591826,1.4470826393387142,1664.1345273432794,1770.7711971619772,1387.918432731119,0.3882751638710252,0.4330123061971935,0.8266662095245064,0.9976500113169618,3132.8838729338113,0.031027092093040224,133.02750735378785,56.438775695886626,0.07858360193423548,0.09913139452231108,0.06622985089635239,0.07521126676146282,0.012896037518445331,0.008572060697952097,0.04426743124182834,0.07044090286699851,0.10243745128010184,0.07176094952356954,118.80062009548227,138.20422292375494,73.13149265654185,0.027132985652583024,0.0636207578587754,0.050972928724413745,0.00010732673009678919,910.5924692193474
