min_w_par,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
0.2,0.0726325,1493.2194404161896,1726.5936995779325,0.8652390487403288,1.3973464669592466,1.4850463203449715,1.6167626684727696,0.2698244089505181,0.000625,0.39454687499999996,1.360701459252059,2.0030346404913657,1.4730016570281492,1733.5697879151749,1801.2927739320014,1363.619350428981,0.5277011693702253,0.27489058964293406,0.7407088680092929,0.9948011985006002,3208.7169393168692,0.02876260495417616,95.10480471745001,53.049475644372734,0.05489701417663557,0.08154454371423443,0.05708010680960994,0.0644069873617681,0.009882677000862367,0.005284854539152425,0.0373388431661236,0.05957863003816148,0.08704911860782709,0.05202673113892101,107.77772016583191,119.57701106660502,63.7536648979348,0.01907602251124915,0.028527785828287227,0.03354959448244002,0.0005283560989338692,839.0139279612786
0.4,0.07538999999999998,1528.286630116313,1728.8010104774103,0.8844932971529397,1.4427714330317951,1.4820960985351694,1.6328572426456482,0.24719461463854955,0.0014375,0.397109375,1.376518211392409,2.0193361619941554,1.4686383370279088,1729.644043780404,1792.7788169417704,1390.6711885794439,0.5152510536364807,0.2500742754809266,0.7597220589263992,0.9946638294199651,5317.895845551896,0.030106359793239685,92.47974112591004,54.6469200205319,0.05403436670570765,0.08358109210002322,0.062279009454430885,0.06714391232973445,0.008478315350276034,0.007996825542051047,0.039130487709193904,0.0677235218960063,0.08528982972427072,0.05930624238305197,106.03390044341349,115.65009404746343,59.802294763113096,0.03189755488209463,0.02929333821317126,0.030434041029436143,0.00037203859049013226,814.5695884862308
0.8,0.0858475,1512.209283072243,1732.120043159085,0.8733947209525144,1.4914609000719687,1.504453745888779,1.7087922419097012,0.18886702710679934,0.002265625,0.383328125,1.4276865428648653,2.1290033186407116,1.4914087879790359,1735.3750227406545,1783.6054059064138,1417.9877697953284,0.5781588006821154,0.17461314587662138,0.7683408357646256,0.9929467647558642,5490.970885014112,0.028691013292492823,74.79166077050851,52.417867621893855,0.04210230104549175,0.06442042499719865,0.05401295139641487,0.05021789340240349,0.008920203213085254,0.008685237452676525,0.035615099364375985,0.039689566683125156,0.08285126189725413,0.046821134686789743,90.27592006249868,95.71724584167652,49.30101515548464,0.03453310392362947,0.020644944298286942,0.02599081911911626,0.0006746518869876675,1206.3270018668143
0.8,0.08814,1534.1301639805588,1727.2332007416192,0.8886190065061674,1.4972206568825712,1.4830682659833065,1.6861438674867875,0.18941025339220474,0.002859375,0.3799375,1.4109661957872002,2.097464621875858,1.4865874196033713,1730.4783742259094,1779.5214606509949,1433.951802629879,0.5042477176058391,0.18862194658558756,0.7732322241371352,0.9928805438956658,4879.1137365994255,0.0307092070884287,81.09266863648038,57.22528029212624,0.045668518848892066,0.06687843985066257,0.05289085874912925,0.04968776237888976,0.008452774465935776,0.01069497865165588,0.03715776121821658,0.03799149071592229,0.08027531449622999,0.04236430812064883,94.39002045625685,101.0017871219697,53.38858416611772,0.038944179045089684,0.024836884871797207,0.02887789413984631,0.0007357138037035184,752.2855221417997
0.4,0.0776775,1512.2614328185257,1726.6966446366987,0.8765090115567726,1.4179036378779175,1.4701396845523942,1.6200164203689045,0.2468108105723286,0.001421875,0.38292187499999997,1.3618105984742814,2.0101668880816113,1.4775813443317878,1730.915695690798,1794.1532601667793,1387.9807311366033,0.4991378346597598,0.26230299898294906,0.7413288962286694,0.9943176765446643,3453.1069340699164,0.03662968050297462,110.24582756054424,67.50156364132634,0.06418036815948848,0.09825067596074247,0.07187777962784636,0.07885624758435006,0.009132520028574771,0.008862543525104686,0.0428665005013749,0.07545510866104449,0.09713934192333616,0.0532635943291493,131.07029850950732,143.47879776774093,73.90892072715967,0.037880940515947,0.034487176359110416,0.04153342940217375,0.0005119221944830689,950.1419515655213
0.4,0.07536499999999999,1511.9384638878278,1731.167811057914,0.8738496007297337,1.436107371782698,1.4930343262230503,1.6447805505799735,0.24650205710045806,0.0014375,0.39079687500000004,1.381985051093834,2.0415410948618575,1.4779457030015914,1730.508191634912,1792.53845700698,1381.359892780424,0.5494167804886605,0.24397230674321452,0.738941703318869,0.9947489817992536,4627.950759920581,0.027242003872696277,85.03367138426857,50.53671988348794,0.05121224188661937,0.07950705668782851,0.05377871371130733,0.059222346500924644,0.008618365309076816,0.0073742054656756074,0.03731686728524214,0.05368059132255285,0.08247481091552791,0.04850348164787714,101.64231894510415,110.41959182835592,58.01986839192131,0.020092268274890038,0.024259075126791693,0.03132581831525441,0.0006205591660291407,1044.976714837782
0.6,0.0761675,1523.136614710663,1736.0524782521659,0.8776162308608835,1.4658607673978887,1.5028049530693317,1.6714796528168199,0.21992679728903247,0.0012187500000000002,0.390109375,1.4012300436457066,2.0798834924391447,1.4849292349029801,1728.1040588960302,1781.7073178653652,1398.7513213458358,0.5433508471396808,0.21136520604948772,0.7599260520362437,0.9936190565256865,4987.358150139159,0.024263438415649156,71.69704073676805,44.34512041551541,0.040677613119865424,0.060660678840153075,0.048932552349615126,0.05280964042887667,0.0074705992675588246,0.006951211113000382,0.03791087087972756,0.04858393350616007,0.07264848386558967,0.04306990777079234,83.10729828240724,90.0063495939272,50.302606234243754,0.02645152346701344,0.025334391572281477,0.025835066853087577,0.00047295286838401775,864.5381815601805
0.6,0.07629499999999999,1516.1804973183691,1735.2871269635593,0.8740031037073002,1.459732656825654,1.500490572513249,1.671220817458597,0.21995330120752105,0.00125,0.388359375,1.403408167922306,2.0755215098956667,1.4793524633854545,1733.0848720495571,1787.2379534409577,1395.6252480115807,0.5559511318350754,0.2136458804357629,0.7505907986735827,0.9939497790840588,4834.365653267103,0.02418001188998879,71.52057339479492,45.4305586223286,0.04053914017699616,0.0636743912473871,0.048482030829072396,0.05329169210849406,0.006633691701445487,0.006903350635742037,0.0362195959510784,0.0469657698903926,0.07410031191438812,0.04044000443178911,85.73383430796711,92.4900532720568,52.1955679392253,0.025548917008390352,0.024656775633835334,0.025131926754686774,0.0005276058782658785,642.2222240371232
1e-14,0.0717775,1525.1381714872723,1714.8647729452402,0.8897595741635952,1.3943562387785646,1.4484175255153036,1.5690980309523448,0.2886313654052994,0.0005,0.392375,1.3308468262509074,1.9286945851761421,1.45068996470293,1717.442464091867,1796.5966667851878,1368.4165657827841,0.5148545951067959,0.31556007375652617,0.7530334164691844,0.9956035554764103,4330.619047287624,0.02848513636530461,105.59135985901678,53.22398738840915,0.06106478288668733,0.0897160347944483,0.06659233455223558,0.07030938379766918,0.01033615128975614,0.004067785023818245,0.041625469216574604,0.06783172017789924,0.09009237343782382,0.05753638401040471,112.79863704280278,127.21229227456098,66.35768848751431,0.016679339571389437,0.04309001147926327,0.03847920979120033,0.00035016317941454893,1218.796587438212
0.4,0.073575,1511.1311397384584,1735.2708771330874,0.8711033856302377,1.427237725244802,1.4902542161318642,1.6397460468816767,0.2446105009331137,0.00075,0.3899375,1.379269053208362,2.0327451696795595,1.474706319569287,1727.8653043188335,1787.5710339851003,1380.4539011998982,0.5310327651243236,0.2502446541753057,0.7307347297513133,0.9941747625755082,3899.2083022384018,0.025363248510393913,85.3160823357857,48.18051606773134,0.047977903551335126,0.07399557278850417,0.05261140728268635,0.05884913758006741,0.008146002272105188,0.005305510107426052,0.037305694521748284,0.0551238330271203,0.08125392567018162,0.05235698860530637,97.14504280396866,105.8198880650778,56.69001728056188,0.02846254493393108,0.028796678677037845,0.02717638235192342,0.0005656319256168704,598.8945092894779
0.8,0.08761499999999998,1543.1024526279407,1726.8692515675782,0.8939758380985726,1.517099506620682,1.4976135191928825,1.6980591796801006,0.18917501673542078,0.0031718749999999993,0.384125,1.4237458935498308,2.108174824365308,1.4808557837363503,1723.017314720644,1771.7802437319758,1431.1648733756865,0.5290354837157011,0.18079448885737848,0.7767619501864101,0.9930285438338994,5399.144595488573,0.02764031068928133,69.96722524080846,49.69238601878643,0.04098960116758797,0.06187959766917994,0.04854806385805615,0.04751536915676317,0.007881928110924225,0.011310503535845564,0.03483128981246603,0.037567321830356125,0.07562207254820329,0.041149438974531924,83.68336599030475,88.59276047362985,45.55427965287,0.03661992268382875,0.01975418956113217,0.026900752377301107,0.00071135496984428,936.9342465091445
0.2,0.0708425,1517.640617531876,1730.0895405990339,0.877424337073341,1.4117738116366154,1.4751172262233194,1.610088440605141,0.2690605092213714,0.000484375,0.39348437500000005,1.3575521114563742,1.9914505449205269,1.4681227630203955,1725.333016249514,1793.2991085624637,1377.031482646985,0.4940438383186809,0.28007187443882947,0.7299235145216074,0.9948068225688228,4009.8634003369893,0.024522493628299693,79.01500913828376,44.605695313820824,0.04424603356391486,0.06934846133644836,0.05456790983764274,0.05653331755405359,0.00894083291276992,0.005612812317312505,0.03855834345001578,0.05577709583578297,0.07666911062849867,0.05517421657029038,88.37177402766687,98.77913947922849,58.210045974307604,0.046452006019789376,0.031255523156922906,0.023794152021464003,0.0005054355369579607,483.1693234807476
0.2,0.07169249999999999,1518.097786524626,1728.6912684702845,0.8786152703287664,1.41188728972326,1.4787369956140852,1.6085268404498785,0.268933795605441,0.0007343749999999999,0.39332812500000003,1.3578247801812515,1.9873631693904548,1.4642536121718681,1722.2964121469483,1791.373293944491,1372.3674166686508,0.5305415230724921,0.28199588714957285,0.7364922828318725,0.9948084678007105,4909.8900416723545,0.027014032348947812,93.98605877531845,50.05415300154593,0.055468167478858986,0.08355649656967035,0.05891279083174624,0.06276542543658979,0.010133063797499703,0.006023047369013049,0.037000814892842224,0.05540167544317789,0.08693506119240968,0.04825158375415165,109.23865283513197,119.41488103650317,60.02310768465866,0.02124457339290488,0.03422375413642533,0.035698072701685526,0.0005868691699007931,1528.4199876472894
0.6,0.0771425,1516.169396413142,1736.9366288230938,0.873200895050534,1.4501508727704264,1.4979513813024232,1.6620098334656404,0.21847544802474395,0.001,0.391328125,1.3970754456963053,2.0606633998472876,1.4755230438935016,1736.655190307281,1788.6198485931525,1404.2883426044439,0.48443744712519643,0.2216563679575403,0.7436287165701634,0.9936201715101046,4183.839095373969,0.026877540693858122,80.38384721723325,48.68232276533143,0.04542394843890059,0.06839145776165655,0.04894962453879663,0.054328309715699415,0.00820547094930875,0.007273668262988078,0.035034772765559295,0.0481752707147877,0.07892588104776807,0.046849801200765005,94.65572967796562,101.28067012304666,52.755606914681394,0.01830058445813759,0.023904651145909537,0.028509611466738232,0.0005625090852378469,591.8722761247907
0.8,0.08849499999999999,1530.4576224029502,1727.720855756116,0.8863044845031127,1.493681128859975,1.4833876804512733,1.6865988861758956,0.19004736738149458,0.003359375,0.37857812499999993,1.411152115373055,2.0979055375448814,1.486888536021008,1731.9225091519509,1780.8908086431934,1430.914953361574,0.5205018024631023,0.18826380474091,0.7689785272046439,0.9929176507882395,5505.653884440449,0.02973297790333151,77.09711670338713,53.950876474640864,0.04550791930847625,0.06656103059132164,0.056288031179480766,0.05070319852216919,0.008142975187525206,0.013307648397045025,0.03626602218653674,0.0417134252219566,0.08123681966782333,0.04533796718384706,97.90539552557021,104.47562734662354,52.12398404251985,0.0411908717445833,0.02033416910979577,0.028408541034446493,0.0007214048589741021,996.3275098295919
0.8,0.08647249999999998,1528.1251669287785,1728.779268785701,0.8842649426408233,1.5001337370051961,1.4986182600455422,1.6973042365228974,0.18885816316231097,0.002484375,0.38356250000000003,1.4224828681930595,2.108020785934371,1.4820290279205874,1730.3094886056926,1777.331616169301,1429.136314795239,0.5044545217352496,0.18268699147527634,0.7675828233166645,0.9931156687716793,4734.904440172732,0.02906371008233463,65.79209564638455,51.81575008028109,0.03630489427681521,0.05763687249748053,0.051145397336824876,0.047172218409922764,0.007021439062968828,0.012230682712317208,0.03615186068862846,0.03765639646903805,0.07252390532715952,0.03685939512398806,79.57081301247585,84.62671945467446,50.88087992339922,0.03407649959327825,0.01997242512698718,0.02425965075365195,0.0008481864871051175,643.0317720387734
0.8,0.08514499999999998,1516.2148596874833,1732.7063015774154,0.8753530993305282,1.4908395547114686,1.5014896492112342,1.7045377577701584,0.18940527137802887,0.0018125000000000003,0.38520312500000004,1.4242465516980463,2.124118287099115,1.491619803686576,1732.8147299429154,1780.700857259407,1420.4994244098955,0.5401728502977176,0.180219385368939,0.7611755921780684,0.9927908402372103,5285.331858980335,0.026961156781562613,77.64963058184229,49.55122189970404,0.04351426133269618,0.06192998668810337,0.0519565032525783,0.05094626959662259,0.008008110677313619,0.00821084458201469,0.03849078813799965,0.04133146450520802,0.08067331457456979,0.04483624920397462,86.65209455200467,92.30279464101315,52.04242128318768,0.036499833144443126,0.022284337011191833,0.026699387735268424,0.0007395248547899739,827.408454612756
0.4,0.0742,1512.3564758823113,1729.4278587128574,0.8748761328873655,1.415961175973901,1.4709029005614922,1.6204589617776906,0.2461064075855792,0.000703125,0.39435937500000007,1.3579228710630673,2.016485053920979,1.485933598243692,1726.1334964400633,1786.9737342502103,1381.6335242013022,0.5106243605494991,0.25969229718932824,0.7716079826803692,0.9939285845401921,4528.855236766265,0.028890655928863907,97.70563955185399,53.478867105895645,0.05612889373834878,0.08141449601645018,0.06340036707499322,0.06571374682087826,0.007937379461705219,0.006987275684011259,0.03861518572219192,0.06135155637998527,0.08596192310630514,0.048975114584546404,108.86166164207633,118.39987101319424,61.13151562201109,0.025587203360097868,0.031689490569330674,0.0334322128122953,0.0005193084746735686,1017.2065177059626
0.4,0.07460249999999999,1516.6645419887147,1730.9599823802453,0.8767163666540835,1.41861742186293,1.4734479206824216,1.6198783282029277,0.24624833767666168,0.00165625,0.38767187500000005,1.364039216936088,2.0057507376584773,1.4714893696463505,1736.9304270259422,1798.4382564353593,1391.9274056702168,0.4946269685227162,0.26223008431390177,0.7412677120443878,0.9946248280889306,3959.651966234381,0.02880424437040484,95.60811208845607,52.83818662181107,0.05692757664924355,0.08641756934046504,0.0616929741689277,0.0665126140483544,0.009002324404072193,0.009580609893816781,0.03791527548672665,0.06250924228280837,0.08871005684705008,0.0529758505407261,113.32694271377669,124.11562925319232,61.15754616779908,0.04592828154052956,0.031966192720232864,0.032874898751050784,0.0005556983076839044,703.3550533004626
0.8,0.08512749999999998,1529.6925712513953,1730.4520996675446,0.884230024652189,1.5047002023102922,1.5014801685778674,1.7025332685819254,0.1892367512038714,0.002046875,0.3870156249999999,1.4246071661918995,2.118807276853857,1.487534273537027,1727.2651753253897,1775.2512431731916,1426.0066126781458,0.5331764068400254,0.1781165481091214,0.7732115084985309,0.9926182800541864,5017.83502139743,0.0246904079300039,65.32307798113243,46.045686895275935,0.03609229762961432,0.05407260595373118,0.04202741262859584,0.041554001059832556,0.007638673134018418,0.008872455070856938,0.03649245092631317,0.034217942724741206,0.06646162065227373,0.04025657095973423,73.80205941291852,78.64659485100778,45.571804021306896,0.02924036211537471,0.01902902707837474,0.0223817039712144,0.0007056710900626753,933.0675660437851
0.8,0.08548499999999998,1520.141812076966,1731.8228170290777,0.8780776597448381,1.4988900922044497,1.506120720277628,1.7079507425009275,0.18819364014647263,0.0015625,0.38479687500000004,1.4278696434414264,2.1269302229469687,1.489846462916048,1729.2292320206311,1776.0617361149011,1424.2961233709177,0.5386203875317945,0.17536993895347522,0.7682129345973749,0.9934499148119338,4215.793051772239,0.026783479516298843,67.99831185816663,48.97700886769782,0.03815065787491547,0.05935686847729666,0.050656051638360726,0.047832909754270764,0.008324487237153158,0.008811170112419803,0.03353254235044482,0.03954020223906334,0.0754639929737394,0.04338618510065223,83.29219584535284,87.77132548663594,44.51375209885459,0.03267112020058036,0.02040785516424835,0.025453748269592725,0.0006845284833068253,528.9055570454994
0.6,0.0780825,1515.2159340836279,1736.611411806859,0.8728772868123594,1.4479559374376363,1.4960584337398815,1.6599399704284123,0.2183297438097517,0.001,0.38682812499999997,1.3921293838772928,2.0642401191583812,1.4835037335572456,1738.200595479423,1790.7797262652464,1405.9868636117658,0.4703005711429115,0.22449535757501407,0.7396117042604483,0.9936435604551861,4184.441816060429,0.02799965524341325,82.14780093175807,52.580788544887916,0.04668711510899167,0.07589317473970554,0.05342656111514361,0.058594082170677034,0.007328864780778262,0.007691310031457578,0.037471835126323544,0.053625641106305126,0.07916042845618959,0.045576757530333405,101.9789360246865,109.77563460063249,59.21534027464205,0.04719169931486192,0.02750502550810394,0.030068329638998994,0.000671068978774617,758.7684005735366
1e-14,0.0720125,1530.1154568297952,1716.0249627187231,0.8922130007697934,1.3848016438370159,1.435200786967735,1.5539305867097908,0.2899017749155151,0.000546875,0.39323437499999997,1.3174183614304082,1.9103529900636602,1.4509701656700889,1711.6669425426342,1787.5867669480701,1372.775834518942,0.4485724370043496,0.3332679678416374,0.7291857034765132,0.9951696099757854,2932.080004504891,0.03045508732133269,100.95852230230321,56.723866559051125,0.059750405305551514,0.08776167650723705,0.06643836821631549,0.06832844962956577,0.011107473499698756,0.007768233968179318,0.039814361097591094,0.06160624231926595,0.09452017009466891,0.056634787405167225,106.90722547852948,119.40993461792945,66.1045706304264,0.032669269993456936,0.0374333395663184,0.03556041620134481,0.00048640915470159814,1081.2258372145043
0.6,0.07891499999999999,1522.7453138480703,1733.388912251499,0.8789966956367801,1.4561476737711305,1.4933676999708445,1.6581176790626388,0.2202403581418185,0.001828125,0.38612500000000005,1.391923500699565,2.059210615318502,1.480011391445005,1734.023299536389,1787.9050371096084,1404.5605087070958,0.4887978807897194,0.22342865578371676,0.7506064779210755,0.9936639098381025,4288.1058643399265,0.0308909820983406,92.34574824010555,55.575139327656984,0.05436171944103874,0.08448482105581959,0.0546615704567606,0.06181118735234249,0.007155454009185316,0.010003795666364593,0.039954368503331394,0.05533336593708441,0.0845640107355074,0.04548256352582476,113.1129818114029,121.37588673590707,62.896164618991286,0.039849541704285736,0.02749322830789364,0.035186547394650464,0.0006819391177641723,949.5355171867093
0.2,0.0724225,1504.7279875119589,1725.5066309180484,0.8724547143368152,1.3977523752559722,1.4677510611644287,1.6035333880158726,0.27262057371593307,0.0006875000000000001,0.391546875,1.3502439334081209,1.985369710756167,1.4717357493751917,1727.1940134456213,1797.7614173899844,1366.1385850457623,0.5416104712385191,0.28252158362768015,0.7339814569652882,0.994992124200096,4397.9776612760315,0.02884179248503808,98.20196062444012,54.72315577471981,0.05636288614078118,0.0895626520842929,0.06207172247016762,0.06696271687309664,0.009949089012508459,0.0042979828117385484,0.03931952627492319,0.06422596103662422,0.08789199411984022,0.0576970617051068,112.66027855863872,122.95860347453115,62.33634307345939,0.03197811747001479,0.03429495760553301,0.035795550293927676,0.0004213553878816175,1356.4787426436258
1e-14,0.0708975,1507.7632106460362,1724.0550270513613,0.8748971284917532,1.3825462365325356,1.46149577291003,1.5816444344249738,0.28641851637004506,0.00046875,0.39529687499999994,1.337429485055211,1.9495674342695974,1.4587077949482636,1720.0011906358943,1794.1814531549433,1360.2774240130955,0.5017276594584162,0.3119178887887383,0.7193479463566063,0.9951008705265526,3843.9989679990435,0.026832293859265912,88.69089522445726,48.782840380567556,0.05143602065402173,0.07883705943735515,0.06062501597846113,0.06259822247274174,0.010543619192742383,0.006627284393890155,0.0401638459498636,0.05891308914212722,0.08279549225381294,0.05135748987634334,98.74053682521716,109.38105057346442,58.64200454863884,0.01539775251239547,0.0366685288046027,0.030621130928749542,0.0004787423243375232,733.2160161171131
1e-14,0.0722225,1518.7250360880355,1718.3794067493156,0.884232491122831,1.3854864993307985,1.4482528397716654,1.5689774478200689,0.2875181306339439,0.000390625,0.390796875,1.3272580212507636,1.933758982919579,1.458243955700555,1723.4141412448353,1801.5733414872248,1368.5809147091065,0.5114559104525804,0.321614227357782,0.7253713229418678,0.9954964578881479,3733.1096853309846,0.03031135090605496,107.26970443966567,56.12974173081856,0.06164245668941567,0.08944567932432806,0.06587862554948369,0.07020321188039493,0.010689160001104972,0.003415233280374124,0.03798089761951888,0.06692190190949351,0.08840087999130042,0.05311790181827421,115.62701619261487,128.7750825434202,68.12612179012099,0.02697375863965264,0.03647024308914382,0.035866455837386936,0.0004607476799032181,965.0879848731929
1e-14,0.07212999999999999,1509.3913253793178,1717.1501032650197,0.8795738543127422,1.3937863879619772,1.4647347386934997,1.5868611308751306,0.28860866666040436,0.000890625,0.391203125,1.341255987018065,1.9575573799402233,1.4603324580513304,1715.9213636093086,1791.672138029942,1355.8904777798843,0.5420928609003265,0.30528725512972504,0.7413687436363949,0.9953516120119429,3503.079044478456,0.030269177392192193,106.41658227197756,57.02106682218459,0.06315145512655829,0.09077381375153369,0.0661207678841315,0.06999393532027562,0.012149435491767469,0.0067233087731692785,0.041404277665289306,0.0630642586779462,0.09425306610042582,0.05144313041694985,114.47279647953684,127.35168648191339,65.90224048394956,0.017342048506730864,0.035243055503883375,0.038054576387121265,0.0004080734982046065,1337.0389691454786
0.8,0.0890775,1531.9949071246583,1725.4325797714548,0.8883560136461862,1.5037626214243784,1.4873379896414816,1.6940297168588865,0.19104397027248607,0.0031093749999999997,0.38293750000000004,1.4161478788338433,2.1097929237697888,1.4899058722430916,1724.476067606056,1773.968911730126,1427.9678249538126,0.542649458755877,0.18366975717167683,0.7752001340243544,0.9931074854925135,4643.0358219488035,0.03146397136011282,77.96112493885596,56.48144099075562,0.04490459809300431,0.06798669215961682,0.05739874615832432,0.05404738748474165,0.00940116866103464,0.012755197699736957,0.035337159531433765,0.041594088806881944,0.08659012652328175,0.046124166505628374,94.55090681679599,99.95085471799186,51.280379906047386,0.03419500639771464,0.022422014992652395,0.03072185151972299,0.0006361950891853423,620.503699690607
0.8,0.0869275,1533.4498473264766,1728.9838382938935,0.8872928964586975,1.5031189883356637,1.4879660751988206,1.6953292450164497,0.19069905090451553,0.002296875,0.383203125,1.4169046592988825,2.111666496977145,1.4904734921724798,1727.6929691885487,1776.8166184459437,1430.8594989208825,0.5354300954154858,0.18410454561343514,0.773657731817171,0.99322646977208,5335.955423707541,0.02966112344045653,78.70007927838782,53.53343907920078,0.044671117804099846,0.06582293850754359,0.05263459712257585,0.05043266863360425,0.0079258107773626,0.009946033580497051,0.03531932663548918,0.039962433549296905,0.07905618639237469,0.04181909573993187,93.26056606880003,99.35383393753527,48.862512675031375,0.038005522054865695,0.022309739729783812,0.026572346076826233,0.0007027677055913298,543.9467163284626
0.6,0.0762225,1516.5079000841652,1738.9954196846315,0.8724055664430077,1.455526364426168,1.5014753029505798,1.6699671057963932,0.22021023861578592,0.00071875,0.39368749999999997,1.401439466369826,2.074851637666113,1.4814489660911283,1736.4860456232595,1789.5381939018803,1398.9404186433221,0.5034934505528811,0.2198260495339003,0.7425106428242375,0.9933883187313292,4468.24825479356,0.02598899755184873,81.40598934165469,47.6090514537806,0.047093043131363796,0.07041591063151617,0.05567911155163033,0.06003038222152426,0.0074313787168661626,0.00556135873123646,0.03874238836532926,0.05784382928271096,0.07478642925074482,0.04363770805041952,95.67965571367476,102.89135294037412,52.34177260762495,0.03688890774510354,0.02681659490821694,0.02821444793088939,0.0006096220899164359,1096.1787240790306
0.6,0.07658749999999999,1510.8765026230876,1735.8571897396012,0.8707090259549031,1.4539755237129055,1.5046318179138267,1.6708699552800197,0.21950259791489962,0.001109375,0.38921875,1.4046555897207946,2.07217285058464,1.4757867468379866,1740.7274293255923,1794.3777960932048,1396.3856651658925,0.5390943167875684,0.21330875444583036,0.752422016852002,0.9936856276783572,5035.383944249345,0.026970304850891087,77.40719036743502,49.390561619237864,0.04383053438451945,0.07126253642034358,0.05155382634292165,0.05476101269768594,0.007079522955581287,0.008305668597974217,0.03403489420341277,0.04982324482746831,0.07530100087567186,0.042880533955209826,96.99918657703918,103.65190702819912,53.66560785633261,0.035991669704058996,0.023339262933435356,0.026981602381323567,0.0006661119332458414,915.4528739259299
0.2,0.07418,1514.4355488422805,1721.745442299879,0.8800715057201436,1.3954218103683962,1.457244960070477,1.5874093623862382,0.2702621422599861,0.0008124999999999999,0.38821875,1.337666844883595,1.9639916609068253,1.4690064495462558,1723.9253244193167,1793.7186460562953,1376.4868254551384,0.48199879910436094,0.2936473642122047,0.7483358941978543,0.9950837730781744,3225.961211583697,0.03152566573444563,103.84180961975265,59.50902442091304,0.059617317955611086,0.09025214043509144,0.06254078747753943,0.07077166525805932,0.009123989221263831,0.005889941107515422,0.0452669059406262,0.06293129255653016,0.09679413782309769,0.052784620295987066,115.08298858926315,127.07653509432996,71.95890569242292,0.03953128988941655,0.039904191977992824,0.03863943190897431,0.0005734333951088274,466.3143112906171
0.4,0.074865,1507.9099240870717,1733.9757565506568,0.8701398090441468,1.4295981085468,1.4963465839474213,1.6448086242488398,0.24616088050568505,0.001203125,0.39379687500000005,1.3833958663848747,2.0390246816134066,1.4751566540448016,1732.957392813436,1794.5272108214633,1380.3628806501667,0.5256489098360426,0.2464688641835025,0.734371169153108,0.9946460405704252,3698.175911018186,0.031134816122790884,92.15520802208297,57.07466654359005,0.05377008005396408,0.08132672862026136,0.0631089588332811,0.06750099496297653,0.008813016364953834,0.007461996816159533,0.037995396385409316,0.06539608905656176,0.08263530230204107,0.048230063784278444,106.38190439060409,115.7693294767195,62.90225959494223,0.03136157231777943,0.02938682266375182,0.029062115002546032,0.0004502834353877057,528.7779587286522
0.6,0.0777375,1536.3074074957085,1735.2433575853222,0.8858019268695343,1.4562507026152263,1.4777648075408802,1.6453630642434487,0.22071266484302768,0.0017656249999999998,0.39003125000000005,1.3807200477566977,2.045005352072789,1.4819398770964398,1734.3364318812796,1788.7594158869128,1414.991736332745,0.45149043843989634,0.23233399786144954,0.7483825345300338,0.9939666352087392,4600.592003951706,0.029518614360264258,83.30005962518713,52.533102247215375,0.04861528409835745,0.07498484426252547,0.05709043722298539,0.060141655918674694,0.008019808841383069,0.013539141391143495,0.036015391132646325,0.05656340227765607,0.07849649255854955,0.04475675348922731,101.81763024303656,110.8320779767899,58.85381142246534,0.07561445823370844,0.029787486451088436,0.027214377447190137,0.000609172372266502,563.1870824813248
0.2,0.073415,1518.7853618171234,1723.8390412211288,0.8814555680036048,1.4166454926035952,1.4794154926068626,1.6086404922780992,0.26974781791802266,0.0009062500000000002,0.39253125,1.360039191898373,1.9837554999203786,1.4597221830842104,1724.6485651229088,1794.0813598458697,1377.5250733059243,0.5210259503363366,0.27814547805229717,0.7382795212652232,0.9946505520251994,4507.9269108399285,0.028647561414542756,91.31197967033067,52.60820429154569,0.05294595795025764,0.08134061113090185,0.05835430141366196,0.06333273900072708,0.00953031598970791,0.005724723655994236,0.03611341455660902,0.06132082789682903,0.07959906742232067,0.048881822643301286,102.70307738640258,112.53637731796026,58.955708913831685,0.018893809408960724,0.027574847615557844,0.031545124087283834,0.0004987888356206045,916.4375995307548
0.8,0.08778499999999999,1521.3478156161455,1727.7692864565358,0.8808851840488731,1.4927765504106558,1.4920166030813828,1.6957777197136297,0.19000834378343903,0.0022500000000000003,0.384,1.4178682146921766,2.1103839463658973,1.488646426114265,1727.9878081430227,1775.5196032580018,1421.1313259850365,0.5294448440557189,0.1851536700441384,0.765059790108285,0.9929869508069299,5019.274401762607,0.029024020655312382,73.58217256451542,52.23714485516811,0.041546754502807356,0.06320628781352636,0.053413989524432326,0.05105141487199759,0.008542154277309257,0.009783595964674747,0.03746425379611878,0.04216461369437414,0.07835699965481877,0.04242391432230004,93.13676294169673,99.4637591766123,52.05225161806661,0.02869077047933205,0.021797525613229018,0.025976420915571036,0.00062116377510917,1014.0760489874147
